smiles,group,NR-Aromatase
Brc1ccc(Br)cc1,training,0.0
NC1CCCCC1,training,0.0
Nc1c(C)cc(-c2cc(C)c(N)cc2)cc1,training,0.0
S=C1NCCN1,training,0.0
O=C(O)C(CC(=O)O)=C,training,0.0
Clc1c(Oc2cc(C(=O)OC(C(=O)OCC)C)c([N+](=O)[O-])cc2)ccc(C(F)(F)F)c1,training,0.0
O=C(O)CCCCCCCCCCCC(=O)O,training,0.0
NCCCCCCCCCC,training,0.0
N#CCCCCCCCCCCC,training,0.0
O=C(OC(C=C)(CCC=C(C)C)C)C,training,0.0
O=C(OCC=C)CC(C)C,training,0.0
OCC1OC1,training,0.0
Clc1c(Cl)ccc(Cl)c1,training,0.0
O=[N+]([O-])c1cc(N)c(C(=O)O)cc1,training,0.0
ClC(Cl)c1ccccc1,training,0.0
S(C#N)CCOCCOCCCC,training,0.0
C(C)(C)c1cc(C(C)C)ccc1,training,0.0
O(CCOCCO)CCOCC,training,0.0
Cc1c2nn[nH]c2ccc1,training,0.0
N12CCN(CC1)CC2,training,0.0
OCC1OCCC1,training,0.0
O=C1OC(=O)c2c(N1)cccc2,training,0.0
ClP(Cl)(=O)OCC,training,0.0
ClCc1ncccc1,training,0.0
Clc1cc([N+](=O)[O-])ccc1,training,0.0
O=[N+]([O-])c1cc(C)c(C)cc1,training,0.0
O(C)c1ccc(OC)cc1,training,0.0
O=C(O)c1c(C2=NC(C(C)C)(C)C(=O)N2)ncc(CC)c1,training,0.0
C(CCCCCC)CCCCCc1ccccc1,training,0.0
O=C(CCC(C)C)C,training,0.0
FC(F)(F)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,training,0.0
O=C(C(C)(C)C)C1C(=O)c2c(C1=O)cccc2,training,0.0
O=C(C)C1(C)C(C)CC2=C(C(C)(C)CCC2)C1,training,0.0
Clc1c(OC)c(C(=O)O)c(Cl)cc1,training,0.0
N(C)(C)C1CCCCC1,training,0.0
ClC(C=C)CCl,training,0.0
O=C(OCC)CC(=O)OCC,training,0.0
OCC(CO)(C)C,training,0.0
N#CCCN(C)C,training,0.0
Clc1c(N)cc(Cl)cc1C(=O)O,training,0.0
P(=O)(OCC(CCCC)CC)(OCC(CCCC)CC)OCC(CCCC)CC,training,0.0
Oc1c(C(CC)C)cccc1,training,0.0
ClCC(=O)N(C(COC)C)c1c(CC)cccc1C,training,1.0
Brc1ccc(F)cc1,training,0.0
C(C)(C)c1ccc(C(C)C)cc1,training,0.0
C(=C)CCCCCCCCCC,training,0.0
O=C(OCCCC)C=C,training,0.0
O=[N+]([O-])c1c(C)cccc1C,training,0.0
N(C)(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,training,0.0
Clc1nc(NC(C)C)nc(NC(C)C)n1,training,0.0
Clc1c(Oc2cc(C(=O)NS(=O)(=O)C)c([N+](=O)[O-])cc2)ccc(C(F)(F)F)c1,training,0.0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,training,0.0
O(CCOc1ccccc1)c1ccccc1,training,0.0
Cc1ccncc1,training,0.0
NCC1(C)CC(C)(C)CC(N)C1,training,0.0
O=C(OC)CCCCCCC/C=C\C/C=C\CCCCC,training,0.0
O=C(O)C(CCCC)CC,training,0.0
O=[N+]([O-])c1c2c(ccc1)cccc2,training,0.0
Clc1ccc(C)cc1,training,0.0
Clc1c(O)cccc1,training,0.0
Nc1c(C)ccc(N)c1,training,0.0
Clc1cc(Cl)cc(C(=O)NC(C#C)(C)C)c1,training,0.0
O=CCCCCCCC,training,0.0
BrC(C(=O)O)C,training,0.0
O=S1(=O)OCCC1,training,0.0
O=C(OCC(CCCC)CC)/C=C\C(=O)OCC(CCCC)CC,training,0.0
Nc1c(C)cccc1C,training,0.0
BrCCBr,training,0.0
O=C(OCCCCCCC(C)(C)C)c1c(C(=O)OCCCCCCC(C)(C)C)cccc1,training,0.0
BrC(Br)=C[C@H]1[C@@H](C(O[C@H](C#N)c2cc(Oc3ccccc3)ccc2)=O)C1(C)C,training,0.0
Clc1c(C(=O)O)nc(Cl)cc1,training,0.0
O(C(COC(CO)C)C)CC(OC)C,training,0.0
O(C)c1cc(C)c(N)cc1,training,0.0
O=C1C(C)=CC[C@H](C(=C)C)C1,training,0.0
Clc1ccc(C(F)(F)F)cc1,training,0.0
[Si](OCC)(OCC)(OCC)CCCN,training,0.0
O=C(c1c(O)c(O)c(O)cc1)c1cc(O)c(O)c(O)c1,training,0.0
O=C(N(C)c1sc(C(C)(C)C)nn1)NC,training,0.0
C(C)C12N(COC1)COC2,training,0.0
O=NN(c1ccccc1)c1ccccc1,training,0.0
O(C)c1c(N)cccc1,training,0.0
O(OC(C)(C)C)C(C)(C)C,training,0.0
O=[N+]([O-])c1ccc(C)cc1,training,0.0
Clc1c(OCCN(C(=O)n2cncc2)CCC)c(Cl)cc(Cl)c1,training,1.0
Clc1c(C2(Cn3ncnc3)OC(CCC)CO2)ccc(Cl)c1,training,1.0
O=C(OC)CCCCCCC,training,0.0
O(c1cc(CO)ccc1)c1ccccc1,training,0.0
S=C(NCC)NCC,training,0.0
n1c2c(ccc1)cccc2,training,0.0
OC1CCCCC1,training,0.0
[Si](Cn1ncnc1)(C)(c1ccc(F)cc1)c1ccc(F)cc1,training,1.0
O(CC(O)C)CC(O)C,training,0.0
O=C(OC)CCCCCCCCCCC,training,0.0
O=C1N(CCO)C(=O)N(CCO)C(=O)N1CCO,training,0.0
OC(C#N)(C)C,training,0.0
ClC(=O)OCC(CCCC)CC,training,0.0
O=C(O)CCCCCCCCCCC(O)CCCCCC,training,0.0
O=C(OCC1OC1)C(=C)C,training,0.0
N(CC)(CC)c1ccccc1,training,0.0
Clc1c(Cl)c(Cl)ccc1Cl,training,0.0
O=C(C)c1ncccc1,training,0.0
[nH]1nnc2c1cccc2,training,0.0
[nH]1cncc1,training,0.0
C1(C2CC3OC3CC2)OC1,training,0.0
O=NN(C)c1ccccc1,training,0.0
O=C(OCC)/C=C\C(=O)OCC,training,0.0
N#CNC(=N)N,training,0.0
O(C(C)C)B(OC(C)C)OC(C)C,training,0.0
O=C(O)CCCCC,training,0.0
O=C=NCC1(C)CC(C)(C)CC(N=C=O)C1,training,0.0
Clc1c(N)ccc(Cl)c1,training,0.0
Oc1cc(C)c(C)cc1,training,0.0
S(SC)C,training,0.0
O=C(N)C=C,training,0.0
O=C(OC(C#N)c1cc(Oc2ccccc2)ccc1)C1C(C)(C)C1(C)C,training,1.0
SCC(=O)OCC(CCCC)CC,training,0.0
C(CCCCCCCC)CCCCCCC[n+]1ccccc1,training,1.0
N(CC=C)CC=C,training,0.0
O=C1CCCCCCCCCCC1,training,0.0
OCC(CC)C,training,0.0
Clc1c(Cl)c(Cl)c(OC)c(Cl)c1Cl,training,0.0
O=C(Oc1c2OC(C)(C)Oc2ccc1)NC,training,0.0
Clc1c(OCC(=O)OC(C)C)ccc(Cl)c1,training,0.0
O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)C=C4)CC3)C(=O)C2)CC1,training,0.0
O=Cc1cc(OC)c(OC)cc1,training,0.0
ClC(Cl)(Cl)[N+](=O)[O-],training,0.0
S(C(=O)N1CCCCCC1)CC,training,0.0
O=C(OCC(C)C)C(C)C,training,0.0
ClCOC,training,0.0
P(=O)(OC)(OC)OC,training,0.0
Clc1c(Cl)c(Cl)nc(Cl)c1Cl,training,0.0
O=CCc1ccccc1,training,0.0
O=C(OCCOCCCC)C,training,0.0
OCCCCCCCCCCC,training,0.0
[N+](Cc1ccccc1)(C)(C)C,training,0.0
Clc1c(O)ccc(Cl)c1,training,0.0
O=C(O)c1cc(C)ccc1,training,0.0
S(=O)(=O)(N)c1ccc(C)cc1,training,0.0
ClC(=O)c1cc(C(Cl)=O)ccc1,training,0.0
O=C(OCC)c1c(C=2c3c(OC=4C=2C=C(C)/C(=N\CC)/C=4)cc(NCC)c(C)c3)cccc1,training,1.0
P(OCC)(OCC)OCC,training,0.0
O=C(O)CC(C)C,training,0.0
Clc1c(Cl)cc(OCC(=O)O)c(Cl)c1,training,0.0
O=C(OC)CC(=O)OC,training,0.0
Clc1c(Cl)ccc([N+](=O)[O-])c1,training,0.0
O(CCO)CCO,training,0.0
O=[N+]([O-])c1n(C)c(C)nc1,training,0.0
Clc1nc(NC(C#N)(C)C)nc(NCC)n1,training,0.0
Sc1ccccc1,training,0.0
P(=O)(OCC(CCCC)CC)(OCC(CCCC)CC)O,training,0.0
Oc1cc(CC)ccc1,training,0.0
O=C(OCCCCC)C,training,0.0
O(CCOCCO)CCOCCO,training,0.0
O=C1NCCC1,training,0.0
Clc1c(C(O)(c2cncnc2)c2ccc(Cl)cc2)cccc1,training,1.0
ClC(Cl)C(c1ccc(CC)cc1)c1ccc(CC)cc1,training,0.0
O=[N+]([O-])c1cc(N)c(OC)cc1,training,0.0
C(C)=C1C2C=CC(C1)C2,training,0.0
ClCC(=C)C,training,0.0
S(=O)(=O)(NC(=O)OC)c1ccc(N)cc1,training,0.0
[Si](OC(=O)C)(OC(=O)C)(OC(=O)C)CC,training,0.0
N(CC)c1cc(C)ccc1,training,0.0
SC(CCCCCC)(C)C,training,0.0
O(C(O)CC)CCCOC,training,0.0
Nc1nc(N)ccc1,training,0.0
O=C(OC)c1c(N)cccc1,training,0.0
OC(C=C)(CCC=C(C)C)C,training,0.0
O=C(O)c1ccc(C(=O)O)cc1,training,0.0
O=C=Nc1c(C)c(N=C=O)ccc1,training,0.0
O=C(OCCC)c1c(C(=O)OCCC)cccc1,training,0.0
O=NN(C)C,training,0.0
O=C1N(C)C(N(C)C)=NC(=O)N1C1CCCCC1,training,0.0
c1(-c2ccncc2)ccncc1,training,0.0
N#Cc1cnccc1,training,0.0
O=C(CCC)C,training,0.0
[Si](OC)(OC)(OC)CCCOCC1OC1,training,0.0
Clc1cc(Cl)cc(N2C(=O)N(C(=O)NC(C)C)CC2=O)c1,training,0.0
O([C@@H]1[C@@H](C)O[C@@H](O[C@@H]2C[C@@H]3[C@@](C)([C@@H]4[C@H]([C@]5(O)[C@](C)([C@H](O)C4)[C@@H](C4=CC(=O)OC4)CC5)CC3)CC2)C[C@@H]1O)[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](O)C2)[C@@H](O)C1,training,1.0
O=C(OCCCCCC)C(=C)C,training,0.0
O=C(OCc1cc2OCOc2cc1)C,training,0.0
O=C(OCCCC)CC,training,0.0
O=C(OCCN(C)C)C(=C)C,training,0.0
[N+](CC=C)(CC=C)(C)C,training,0.0
Clc1c(N)cc(N)cc1,training,0.0
O(CCO)CC,training,0.0
S(=O)(=O)(N=C=O)c1ccc(C)cc1,training,0.0
OCCCCCCCCCCCCCCC,training,0.0
O=C(O)c1c(C(c2ccc(O)cc2)c2ccc(O)cc2)cccc1,training,0.0
[nH]1c2c(c3c1cccc3)cccc2,training,0.0
ON=C(CC)C,training,0.0
Clc1c(Cl)cc(Cl)c(Cl)c1,training,0.0
P(=O)(OC(C)C)(OC(C)C)C,training,0.0
ClCCCCCCCC,training,0.0
O=C(C(C)C)C,training,0.0
O(CCOCCOCCO)CCOCCO,training,0.0
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,training,0.0
O=C(OC1C(C)=CCC(C(=C)C)C1)C,training,0.0
S(C(=NOC(=O)NC)C(=O)N(C)C)C,training,0.0
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,training,0.0
S=C(N(C)C)NC,training,0.0
O=C1C(CCCCC)=CCC1,training,0.0
Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,training,0.0
S(=O)(=O)(c1ccc(O)cc1)c1ccc(O)cc1,training,0.0
[SH0](=O)(C(/C=N/OC(=O)NC)(C)C)C,training,0.0
ClC[C@@H]1[C@@H](O)[C@H](O)[C@@](O[C@@H]2[C@H](O)[C@@H](O)[C@@H](Cl)[C@@H](CO)O2)(CCl)O1,training,0.0
O=Nc1ccc(O)cc1,training,0.0
S=P(OP(=S)(OCC)OCC)(OCC)OCC,training,0.0
O=C(OCC=C)C(=C)C,training,0.0
[N+](C)(C)=C1C=CC(=C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)C=C1,training,1.0
Clc1c(O)c(Cl)ccc1Cl,training,0.0
O=Cc1c(C)cccc1,training,0.0
N(CC)c1ccccc1,training,0.0
Cc1c2c(ccc1)cccc2,training,0.0
ClC=C(C)C,training,0.0
ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,training,0.0
Clc1c(Cl)ccc(NC(=O)CC)c1,training,0.0
S(=O)(=O)([O-])c1c(C=Cc2c(S(=O)(=O)[O-])cc([N+](=O)[O-])cc2)ccc([N+](=O)[O-])c1,training,0.0
S(=O)(=O)(O)CC(NC(=O)C=C)(C)C,training,0.0
C(=Cc1cc2OCOc2cc1)C,training,0.0
O=[N+]([O-])c1c(C)ccc([N+](=O)[O-])c1,training,0.0
ON=CCCC,training,0.0
Oc1c(C)cc(C)cc1,training,0.0
N#CC(CCC#N)C,training,0.0
ClCCCCCCCCCCCC,training,0.0
c12c(cccc1)CCCC2,training,0.0
O=C(OCC(COC(=O)C(=C)C)(COC(=O)C(=C)C)CC)C(=C)C,training,0.0
Clc1c(Oc2ccc(OC(C(=O)OC)C)cc2)ncc(C(F)(F)F)c1,training,0.0
OC1CCCCCCCCCCC1,training,0.0
O=C/C=C/c1ccccc1,training,0.0
O=C(O)C(CC)C,training,0.0
N(C)(C)c1ccccc1,training,0.0
CN1[C@H](c2cnccc2)CCC1,training,0.0
O(C)c1cc(C(C)(C)C)c(O)cc1,training,0.0
O=C(OCc1ccccc1)C,training,0.0
O=C1NNC(=O)C=C1,training,0.0
O=C(O)CCCCCC,training,0.0
Oc1c(C)c(C)ccc1,training,0.0
Clc1c(Oc2cc(C(=O)O)c([N+](=O)[O-])cc2)ccc(C(F)(F)F)c1,training,1.0
O=C(N=NC(=O)N)N,training,0.0
s1c2c(nc1)cccc2,training,0.0
CC1=CC2C3C(C=C(C)C3)C1C2,training,0.0
O=NN(CCC)CCC,training,0.0
O=C(OCCCCCCCC(C)C)C=C,training,0.0
Brc1c(Br)ccc(Br)c1,training,0.0
Clc1ccc(S(=O)(=O)C)cc1,training,0.0
O=C(O)CC[C@@H](C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)[C@@H](C[C@H](O)CC4)CC3)CC2)CC1,training,0.0
O=C(OCc1ccccc1)c1c(O)cccc1,training,0.0
S=C1NC(=O)C=C(C)N1,training,0.0
Clc1c(C)ccc(N)c1,training,0.0
S=C(N)N,training,0.0
FC(F)(F)c1cc(NC(=O)N(C)C)ccc1,training,0.0
O=C1N=NNc2c1cccc2,training,0.0
O(CC(O)CNC(C)C)c1c2c(ccc1)cccc2,training,0.0
Clc1c(O)cc(Cl)cc1,training,0.0
O=Cc1oc(CO)cc1,training,0.0
Nn1cnnc1,training,0.0
O=C/C=C/C=C/CCCCC,training,0.0
S(=O)(=O)([O-])c1cc2c(c(N=Nc3ccc(S(=O)(=O)[O-])cc3)c(O)cc2)cc1,training,0.0
ClC(=O)c1ccc(C(Cl)=O)cc1,training,0.0
[PH](=O)(OC)OC,training,0.0
[Si](OCC)(OCC)(OCC)CCC#N,training,0.0
O=C(OCCCCCCCCCCCC)C(=C)C,training,0.0
O(C)c1c(N)cc(C)cc1,training,0.0
FC(F)(F)c1cc(N)ccc1,training,0.0
O=C(OC)CCCCC(=O)OC,training,0.0
O=C(OCCOC(=O)C(=C)C)C(=C)C,training,0.0
Clc1ccc(C(C#N)(CCCC)Cn2ncnc2)cc1,training,1.0
O=C1C(C=CCCCCCCCCCC)CC(=O)O1,training,0.0
Cc1c(C)cc(C)c(C)c1,training,0.0
OCC(CO)(CO)CO,training,0.0
ClN1C(=O)N(Cl)C([O-])=NC1=O,training,0.0
N#CC(C)C,training,0.0
C(C)(C)c1ccc(C)cc1,training,0.0
O=CCCCCC,training,0.0
S(P(SCCCC)(SCCCC)=O)CCCC,training,0.0
O[C@@H]([C@H](O)[C@H](O)CO)[C@@H](O)CO,training,0.0
O=C(O)c1c(C(=O)O)ccc(C(=O)O)c1,training,0.0
O=C(OC)OC,training,0.0
Oc1cc(C)ccc1,training,0.0
O=Cc1ccc(OC)cc1,training,0.0
O=S1(=O)N(C(C)C)C(=O)c2c(N1)cccc2,training,0.0
O=C(O)CCCCCCCCCCC(=O)O,training,0.0
O=C(Oc1c2OC(C)(C)Cc2ccc1)NC,training,0.0
O=C(OCCOCCOCCCC)C,training,0.0
Oc1c2OC(C)(C)Cc2ccc1,training,0.0
CC1C=CC=C1,training,0.0
S(C(=O)N(CCC)CCC)CC,training,0.0
S=P(SCN1C(=O)c2c(N=N1)cccc2)(OC)OC,training,1.0
Clc1c(Cl)ccc(C(F)(F)F)c1,training,0.0
OCCN1CCNCC1,training,0.0
OC(CC(O)C)(C)C,training,0.0
[PH](=O)(OCCCC)OCCCC,training,0.0
S(CCC=O)C,training,0.0
O(CC(CCCC)CC)CC1OC1,training,0.0
O=[N+]([O-])c1c(OC)cccc1,training,0.0
O=C(OCC(CCCC)CC)C,training,0.0
O=C1N=C(C(C)C)NC(C)=C1,training,0.0
O=[N+]([O-])c1c(C)c(C)ccc1,training,0.0
S(C)C=1N(N)C(=O)C(C(C)(C)C)=NN=1,training,0.0
O=C(O)c1c(C2=NC(C(C)C)(C)C(=O)N2)nc2c(c1)cccc2,training,0.0
Nc1c(CC)cccc1CC,training,0.0
O=C(OCCC)C,training,0.0
C=C1C(C)(C)C2CC1CC2,training,0.0
O=C(NCCCC)N,training,0.0
Clc1cc(C)c(O)cc1,training,0.0
O=C(OCC)c1c(N)cccc1,training,0.0
O=C1C=CC(=O)C=C1,training,0.0
Clc1c(N)cc(Cl)c(-c2c(Cl)cc(N)c(Cl)c2)c1,training,1.0
S=P(OCC)(OCC)Oc1nc2c(nc1)cccc2,training,0.0
S(=O)(=O)(OC)OC,training,0.0
Brc1ccc(Oc2ccc(Br)cc2)cc1,training,0.0
P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,training,0.0
O(c1ccc(N)cc1)c1ccc(N)cc1,training,1.0
ClC(Cl)(Cl)c1nc(Cl)ccc1,training,0.0
Clc1c(O)c(Cl)cc(Cl)c1,training,0.0
OCCO,training,0.0
CC1(C)C2C(C)CCC1C2,training,0.0
C(=CCCC(C=C)C)(C)C,training,0.0
O=C1OC(C)CO1,training,0.0
N(CCCN)(C)C,training,0.0
O=C1C(C)(C)NC(=O)N1,training,0.0
O=C(O)[C@H]1[C@@H]2[C@@]3(C)[C@@H](O)C=C[C@@]2(OC3=O)[C@H]2[C@]31CC(=C)[C@@](O)(C3)CC2,training,0.0
O=C(OCC(CCCC)CC)C=C,training,0.0
ClC(Cl)C(=O)N(CC=C)CC=C,training,0.0
O=C(O)c1cc2C(=O)OC(=O)c2cc1,training,0.0
O=C1NCCCCCCCCCCC1,training,0.0
ClCCOCCCl,training,0.0
Clc1ccc(CC(C(O)C(C)(C)C)n2ncnc2)cc1,training,0.0
O=C(C=C(C)C)C,training,0.0
S(C)c1nc(NC(C)(C)C)nc(NCC)n1,training,0.0
O=C(OCCOC(=O)C)C,training,0.0
N(=NC(C#N)(C)C)C(C#N)(C)C,training,0.0
N(CCC)CCC,training,0.0
N(CC(=C)C)CC,training,0.0
NCCCCCCN,training,0.0
Clc1ccc(C(CCN(C)C)c2ncccc2)cc1,training,0.0
O=CC=C(CCC=C(C)C)C,training,0.0
S(=O)(=O)(OC)C,training,0.0
O=CC(CCCC)CC,training,0.0
O(C)c1nc(NC(C)C)nc(NC(C)C)n1,training,0.0
N(c1ccc(C(C)(C)c2ccccc2)cc1)c1ccc(C(C)(C)c2ccccc2)cc1,training,0.0
OCc1occc1,training,0.0
O(C(O)CC)C(COC(O)CC)C,training,0.0
O(CCO)CCCCCC,training,0.0
[nH]1c2c(nc1)cccc2,training,0.0
c1(-c2ccccc2)ccccc1,training,0.0
c1(C2OC2)ccccc1,training,0.0
P(c1ccccc1)(c1ccccc1)c1ccccc1,training,0.0
Clc1c(Cl)ccc(N)c1,training,0.0
o1c2c(c3c1cccc3)cccc2,training,0.0
OCCC(CCC=C(C)C)C,training,0.0
O=C1CCCCC1,training,0.0
O=C(O)C(=O)O,training,0.0
O=C(OC1OC(C)OC(C)C1)C,training,0.0
OCCCCCCCCCCCC,training,0.0
O=NN1CCOCC1,training,0.0
Brc1sc2c(n1)cccc2,training,0.0
ClCCOP(OCCCl)OCCCl,training,0.0
O=C1Oc2c(cccc2)CC1,training,0.0
c12-c3c(cccc3)Cc1cccc2,training,0.0
O(CC1OC1)c1ccc(C(C)(C)c2ccc(OCC3OC3)cc2)cc1,training,1.0
ON=C1CCCCC1,training,0.0
O(CCOCCCCCC)CCO,training,0.0
ClCC(=O)C(C)(C)C,training,0.0
O=NN(C(=O)N)CC,training,0.0
S(=O)(=O)([O-])c1c2c(N=Nc3ccccc3)c(O)ccc2cc(S(=O)(=O)[O-])c1,training,0.0
O=C(CCC=C(CCC=C(C)C)C)C,training,0.0
FC(F)(F)c1cc(C=2C(=O)C(c3ccccc3)=CN(C)C=2)ccc1,training,0.0
O=C(NC(=O)N)N,training,0.0
O=C(CCCCC)C,training,0.0
ClCC(OP(=O)(OC(CCl)CCl)OC(CCl)CCl)CCl,training,1.0
Cc1c(C)ccc2c1cccc2,training,0.0
O=C(OC)CC1C(CCCCC)C(=O)CC1,training,0.0
O=CCCCCCC,training,0.0
O=C(O)CCCCCCC/C=C/CCCCCC,training,0.0
Clc1cc(Cl)ccc1,training,0.0
Oc1cc(C)cc(C)c1,training,0.0
S(=O)(=O)(NC(=O)Nc1nc(OC)nc(C)n1)c1c(C(=O)OC)scc1,training,0.0
O=C(OC(C)(C)C1CC=C(C)CC1)C,training,0.0
S(=O)(=O)(O)c1c(C)ccc([N+](=O)[O-])c1,training,0.0
O=C(C)C1=C(C)[C@H]2C(C)(C)[C@H]3[C@@]([C@H](C)CC3)(C1)C2,training,0.0
O=C(O)c1oc(C)cc1,training,0.0
O=C(O[C@H]1[C@@]2(C)C(C)(C)[C@@H](C1)CC2)C(=C)C,training,0.0
O=C1NCCCCC1,training,0.0
S(P(=O)(OC)NC(=O)C)C,training,0.0
BrCC#N,training,0.0
O=C1OC(=O)C2C1CC=CC2,training,0.0
N(CCCCC)CCCCC,training,0.0
O=C1OC(=O)c2c1cc(C)cc2,training,0.0
O=[N+]([O-])c1c(C)cc(C)cc1,training,0.0
O=[N+]([O-])c1c(N(CCC)CCC)c([N+](=O)[O-])cc(C(C)C)c1,training,0.0
NCCN1CCNCC1,training,0.0
O=C(OCC(CCCC)CC)CCCCC(=O)OCC(CCCC)CC,training,0.0
OCC=C(C)C,training,0.0
Clc1c(OC)cc(OC)c2C(=O)[C@@]3([C@H](C)CC(=O)C=C3OC)Oc12,training,1.0
O=C(OCCC(=O)O)C=C,training,0.0
Clc1cc(N)ccc1,training,0.0
O=C(OCCOCCOCCOC(=O)C(=C)C)C(=C)C,training,0.0
OCCCCO,training,0.0
S=P(SCC(=O)NC)(OC)OC,training,0.0
O=C(OCC)C1C(c2ccccc2)O1,training,0.0
S(P(=O)(OC)N)C,training,0.0
ClC(=O)CCCCCCC,training,0.0
Oc1c(C)cc(C)cc1C,training,0.0
S(=O)(=O)(O)c1c(N)ccc(C)c1,training,0.0
O=C(O)CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,training,0.0
OCCC(CC(C)(C)C)C,training,0.0
ClCC(O)CO,training,0.0
Clc1cc(C)c(OCC(=O)O)cc1,training,0.0
O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,training,0.0
Oc1c(C)c(C)ccc1C,training,0.0
S1c2c(Oc3c1cccc3)cccc2,training,0.0
O=C(OCCOCCOCCOC(=O)C(CCCC)CC)C(CCCC)CC,training,0.0
O(c1ccccc1)c1ccccc1,training,0.0
C(\C=C\C=C(C)C)(=C/C)/C,training,0.0
O=C(OC(COCC(OC(=O)c1ccccc1)C)C)c1ccccc1,training,0.0
O=C(N)C(=C)C,training,0.0
O(C)c1ccc(/C=C/C)cc1,training,0.0
Clc1ncccc1,training,0.0
O=C(O)Cc1c2c([nH]c1)cccc2,training,0.0
Clc1ccc([N+](=O)[O-])cc1,training,0.0
BrC(Cl)(Cl)Cl,training,0.0
Clc1cc2OC(=O)N(CSP(=S)(OCC)OCC)c2cc1,training,1.0
BrC(Br)C(=O)O,training,0.0
O=CC(=Cc1ccccc1)CCCCCC,training,0.0
O=C(OCCCCCCCC(C)C)CCCCC(=O)OCCCCCCCC(C)C,training,0.0
S=P(OC)(OC)Oc1ccc([N+](=O)[O-])cc1,training,0.0
Oc1c(C)cccc1,training,0.0
ClC(Cl)(C)C,training,0.0
O=C1C=C(C)CC(C)(C)C1,training,0.0
O(C(O)CC)C(O)CC,training,0.0
[Sn](Cl)(Cl)(Cl)C,training,0.0
N(Nc1ccccc1)c1ccccc1,training,0.0
Oc1c(CC)cccc1,training,0.0
O(C[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](Oc2cc(O)c3C(=O)C[C@@H](c4cc(OC)c(OC)cc4)Oc3c2)O1)[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O1,training,0.0
O=C(O)/C=C(/C=C/C=C(/C=C/C=1C(C)(C)CCCC=1C)\C)\C,training,0.0
FC=1C(=O)NC(=O)NC=1,training,0.0
O(CCOC)CCOC,training,0.0
S=P(SCCSCC)(OCC)OCC,training,0.0
[Si](OCCOC)(OCCOC)(OCCOC)C=C,training,0.0
O(C)c1c(OC)ccc(CC=C)c1,training,0.0
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],training,0.0
S=C(NNC(=S)N)N,training,0.0
Clc1ccc(SC)cc1,training,0.0
Clc1ccc(CSC(=O)N(CC)CC)cc1,training,0.0
Oc1nc(O)nc(O)n1,training,0.0
S(=O)(=O)(O)c1ccc(C)cc1,training,0.0
O=C(NCOCCCC)C=C,training,0.0
O=C(OC)c1ccc(C=O)cc1,training,0.0
ClCc1cnccc1,training,0.0
O=C(c1c(O)cc(O)cc1)c1cc(O)c(O)cc1,training,1.0
O=[N+]([O-])c1sc(N)nc1,training,0.0
Cc1cc2c(nccc2)cc1,training,0.0
c12c3c4c(cc1-c1c(-c2ccc3)cccc1)cccc4,training,0.0
ClN1C(=O)N(Cl)C(C)(C)C1=O,training,0.0
O(C)c1ccc(CC=C)cc1,training,0.0
O=C(OCC1CC2OC2CC1)C1CC2OC2CC1,training,0.0
OC(CCCC(C)C)(CC)C,training,0.0
O=C(OC)c1ccc(C)cc1,training,0.0
O(CCO)CCCC,training,0.0
c12c3cccc1CCc2ccc3,training,0.0
S(=O)(=O)(OCC)OCC,training,0.0
O=C(CC(C)C)CC(C)C,training,0.0
OC(CCO)C,training,0.0
O=C=NC(C)(C)c1cc(C(N=C=O)(C)C)ccc1,training,0.0
O=NOCC(C)C,training,0.0
CN1CCOCC1,training,0.0
Cl/C=C/Cl,training,0.0
O=C(OCCCCCC)c1c(C(=O)OCCCCCC)cccc1,training,0.0
O=C(C)c1ccccc1,training,0.0
P(=O)(OCC)(OCC)Oc1ccc([N+](=O)[O-])cc1,training,1.0
O=C(O)CCCCCCCC,training,0.0
O=C(O)COCC,training,0.0
O=[N+]([O-])c1ccc(O)cc1,training,0.0
O=C(O)CCCC(=O)O,training,0.0
Clc1nc(Cl)nc(Cl)n1,training,0.0
O1CCNCC1,training,0.0
N(=C=NC(C)C)C(C)C,training,0.0
O=C1N(C=C)CCC1,training,0.0
ClC(Cl)CCl,training,0.0
