smiles,group,BBB
O[C@@H](CNC)c1cc(O)ccc1,training,1.0
F[C@]12[C@@H](O)C[C@]3(C)[C@@](OC(=O)c4ccccc4)(C(=O)CO)[C@@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,training,1.0
O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)OC3OC(=O)c4c3cccc4)C(C)(C)S[C@H]12)[C@H](N)c1ccccc1,training,0.0
Clc1ccc(C(CCN(C)C)c2ncccc2)cc1,training,1.0
O=C(OCCN1CCCCC1)c1c2OC(c3ccccc3)=C(C)C(=O)c2ccc1,training,0.0
Clc1c(Cl)ccc(CC(=O)N2[C@@H](CN3C[C@H](O)CC3)CN(CCO)CC2)c1,training,0.0
OC(CNCC)c1cc(O)ccc1,training,0.0
CC1OC(C)OC(C)O1,training,1.0
O=C(N1CCN(Cc2ccccc2)CC1)c1oc2c(c1)cccc2,training,1.0
O=C(NCCCC(=O)O)C(C)(C)C,training,1.0
S(CC1=C(C(=O)O)N2C(=O)[C@@](OC)(NC(=O)C3SC(=C(C(=O)O)C(=O)N)S3)[C@H]2SC1)c1n(C)nnn1,training,0.0
OC(CNC(C)(C)C)c1oc2c(CC)cccc2c1,training,0.0
N[C@H]1[C@@H](N)CCCC1,training,0.0
O=C(Nc1ccc(O)cc1)CC,training,1.0
Clc1ccc(N/C(=N/C(=[N+])NC(C)C)/N)cc1,training,0.0
O=C(OCC)CCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC,training,0.0
S=C1NC(=O)C(C(CCC)CC)(CC)C(=O)N1,training,1.0
Oc1cc2c(cc1)C[C@H]1N(CC3CC3)CC[C@@]32[C@@]1(O)CCCC3,training,1.0
O=C1C(CCCC)(CC)C(=O)NC(=O)N1,training,1.0
CN1C(C)=Nc2c(cccc2)CC1c1ccccc1,training,1.0
O=C(OC1C[C@@H]2N(C)[C@H]([C@@H]3O[C@H]23)C1)C(CO)c1ccccc1,training,0.0
FC(F)(F)C(C)(C)c1nccc(-c2c(C)nc(NC(=O)N3[C@H](C(=O)N)CCC3)s2)c1,training,0.0
[SH0](=O)(Cc1c(C)c(OC)c(C)cn1)c1[nH]c2c(n1)cc(OC)cc2,training,0.0
S(=O)(=O)(CCN(CC)CC)[C@H]1[C@H]2C(=O)O[C@H](C(C)C)[C@H](C)/C=C\C(=O)NC/C=C\C(\C)=C\[C@H](O)CC(=O)Cc3occ(C(=O)N2CC1)n3,training,0.0
O=C(C(C[C@H](C)N1CCCCC1)(c1ccccc1)c1ccccc1)CC,training,1.0
Clc1c(Cl)ccc([C@H]2c3c([C@H](NC)C2)cccc3)c1,training,1.0
O=C(C(CCC)N1CCCC1)c1ccc(C)cc1,training,1.0
N(CCN(C)n1c2c(c(-c3ccccc3)c1)cccc2)(C)C,training,1.0
O(C)[C@H]1[C@@H](C)[C@@H]2C34OOC(C)(O[C@H]3O1)CC[C@H]4[C@H](C)CC2,training,0.0
Cl[C@]12[C@@H](O)C[C@]3(C)[C@@H](C(=O)COC(=O)C(C)(C)C)[C@H](C)C[C@H]3C1C[C@H](F)C=1[C@]2(C)C=CC(=O)C=1,training,1.0
O=C(N(C)[C@H]1[C@H](N2CCCC2)CCCC1)Cc1c2c(scc2)ccc1,training,1.0
O([C@H]1[C@H](O)[C@@H](O)[C@H](N)C[C@@H]1N)[C@@H]1[C@H](N)[C@@H](O)[C@H](O)[C@@H](CN)O1,training,0.0
Clc1cc2[C@@H]3[C@@H](c4c(Oc2cc1)cccc4)CN(C)CC3,training,1.0
O=C(N([C@@H](CN1C[C@H](O)CC1)c1ccccc1)C)Cc1c(N)cccc1,training,0.0
O=C(CNC12CC3(O)C[C@H](C1)C[C@@H](C3)C2)N1[C@@H](C#N)CCC1,training,0.0
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)COC(=O)C)CCC3C1CCC=1[C@]2(C)CCC(=O)C=1,training,1.0
S(=O)(=O)(N)c1cc(C(=O)NCC2N(CCC)CCC2)c(OC)cc1,training,1.0
O=C(O[C@H]1[C@H](OC)[C@@H](C(=O)OC)[C@@H]2[C@H](C1)CN1[C@@H](c3[nH]c4c(c3CC1)ccc(OC)c4)C2)/C=C/c1cc(OC)c(OC)c(OC)c1,training,1.0
O=C1N(CC)C(=O)NC1c1ccccc1,training,1.0
ClCCN(CCCl)c1ccc(CCCC(=O)OC(C)(C)C)cc1,training,1.0
P(=O)(OC[C@H]1[C@@H](O)C(F)(C)[C@@H](N2C(=O)NC(=O)C=C2)O1)(Oc1ccccc1)N[C@@H](C(=O)OC(C)C)C,training,0.0
O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H](C)C=CC2=C[C@@H](O)C1)[C@H](CC)C,training,0.0
O=C1N(CCCN(C)C)c2c(-c3c1cccc3)cccc2,training,1.0
Oc1c2NC(=C)Cc2c(CCN(CCC)CCC)cc1,training,1.0
Clc1c(O)c(O)cc2C(c3ccc(O)cc3)CNCCc12,training,0.0
O=C(Nc1ccc(OC(=O)c2c(O)cccc2)cc1)C,training,1.0
Oc1cc2c3c(c1)CC(N(CCC)CCC)Cc3ccc2,training,1.0
NCCc1sccn1,training,1.0
Clc1ccc(OC(C(=O)O)(C)C)cc1,training,0.0
Clc1cc(Cl)cc(-c2oc3c(n2)ccc(C(=O)O)c3)c1,training,0.0
O=C1C(C(N)CC(C(N(C(N)(N)C)C(C)(C)C)(C)C)C)=[O+]NC=C1C,training,1.0
O=C1C(O)=C(O)OC1C(O)CO,training,1.0
O=C(N(CC)C)C1(c2ccccc2)CCN(CCCCCC)CC1,training,1.0
Fc1c(N2CCOCC2)ccc(N2C(=O)O[C@@H](CNC(=O)C)C2)c1,training,0.0
F[C@@H]1C=2[C@@](C)([C@@]3(F)[C@@H](O)C[C@]4(C)[C@]5(C(=O)COC(=O)C6CC6)OC(C)(C)O[C@@H]5C[C@H]4C3C1)C=CC(=O)C=2,training,1.0
O=C(O)[C@@](NN)(Cc1cc(O)c(O)cc1)C,training,0.0
O=C(N1CCN(Cc2ccccc2)CC1)c1ncccc1,training,1.0
Clc1cc2NC(=O)Oc2cc1,training,1.0
F[C@]12[C@@H](O)C[C@]3(C)[C@]4(C(=O)COC(=O)CC(C)(C)C)OC(C)(C)O[C@@H]4C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,training,1.0
O=S1(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)c2c1cccc2,training,1.0
O=C1C(O)=C(C)N(C)C=C1,training,1.0
F[C@@H]1C=2[C@@](C)([C@@]3(F)[C@@H](O)C[C@]4(C)[C@]5(C(=O)COC(=O)CC)OC(C)(C)O[C@@H]5C[C@H]4[C@@H]3C1)C=CC(=O)C=2,training,1.0
Clc1c(OC)cc(Nc2c(C#N)cnc3c2cc(OC)c(OCCCN2CCN(C)CC2)c3)c(Cl)c1,training,0.0
S(=O)(=O)(N)Cc1noc2c1cccc2,training,1.0
O=C(N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN)CCC(=O)NCCCCCN(O)C(=O)C,training,0.0
O=C(O[C@@H]1C2(C)[C@H]([C@@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC1)CCc1ccccc1,training,0.0
O=C1[C@](O)(CC)C2=C(C(=O)N3C(c4nc5c(c(CN(C)C)c(O)cc5)cc4C3)=C2)CO1,training,1.0
O(CCN1CCCCCC1)c1ccc(Cn2c(c(C)c3c2ccc(O)c3)-c2ccc(O)cc2)cc1,training,0.0
O=C[C@]1(O)[C@@H](O[C@H]2[C@@H](NC)[C@H](O)[C@@H](O)[C@H](CO)O2)[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]2N=C(N)N)O[C@H]1C,training,0.0
OCc1c(-c2n(C)nc(-c3cnccc3)n2)cccc1,training,1.0
O=C(N[C@@H]1[C@H](OC2[C@H](O)[C@H](NC)[C@](O)(C)CO2)[C@@H](O)[C@H](OC2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CN)O2)[C@@H](N)C1)C(O)CN,training,0.0
P(=O)(OC[C@@H]1[C@H](O)[C@H](O)[C@H](n2c3ncnc(N)c3nc2)O1)([O-])[O-],training,0.0
O=C(CCCCC)CCC1(C)[C@@]2(C)c3c(ccc(O)c3)C[C@@H]1N(C)CC2,training,1.0
OCCN(C)C,training,1.0
O(CCCNC(=N)N)c1ccccc1,training,1.0
O=C1C(N2C(=O)c3c(C2=O)cccc3)CCC(=O)N1,training,1.0
CN1CC2N(c3c(cccc3)Cc3c2cccc3)CC1,training,1.0
O=C/1[C@@H](N(C)C)[C@@H]2[C@@H](O)[C@@H]3[C@@H](C)c4c(c(O)ccc4)C(O)=C3C(=O)[C@]2(O)C(=O)\C\1=C(/O)\N,training,0.0
S(C)c1cc2N(CC[C@H]3NCCCC3)c3c(Sc2cc1)cccc3,training,0.0
ClC(C(NC(=O)[C@H]1NCC(CCCCC)C1)[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](SC)O1)C,training,0.0
O=C(O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,training,0.0
O(C)[C@H]1[C@@H](C[C@H](O)CN)O[C@@H]2[C@@H]1CC(=O)C[C@@H]1O[C@@H]3[C@@H]4O[C@@]5(O[C@@H]6[C@H](O[C@H]3CC1)[C@H]4O[C@@H]6C5)CC[C@@H]1O[C@H](C(=C)C1)CC[C@@H]1O[C@@H](C(=C)[C@H](C)C1)C2,training,0.0
Clc1c(Cl)ccc(CC(=O)N2[C@H](CN3CCCC3)c3sccc3CC2)c1,training,1.0
ClC(C(NC(=O)[C@H]1N(C)C[C@H](CCC)C1)[C@@H]1[C@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@@H](SC)O1)C,training,0.0
O=C(O)CC1(CN)CCCCC1,training,1.0
O=C1C(CC2NCCCC2)(c2ccccc2)C(=O)NC(=O)N1,training,1.0
O=C1N([C@H]2[C@@H](O)[C@H](O)[C@@H](CO)O2)C=CC(N)=N1,training,1.0
O=C1N([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)C=CC(N)=N1,training,1.0
c1ccccc1,training,1.0
O=C1Nc2c(c(CCN(CCC)CCC)ccc2)C1,training,1.0
O=C(OCC1[N+](C)(C)CCCC1)C(O)(c1ccccc1)c1ccccc1,training,0.0
O(CC(C)C)CC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,training,0.0
O=C1N(C)[C@H](c2cnccc2)CC1,training,1.0
S(=O)(=O)(O)N1C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)/c2nc(N)sc2)C1COC(=O)N,training,0.0
S(=O)(=O)(O)N1[C@H](COC(=O)N)[C@H](NC(=O)/C(=N/OCC(=O)O)/c2nc(N)sc2)C1=O,training,0.0
Clc1cc2c(/C(=C\C#N)/c3c(C(N4CCN(C)CC4)=C2)cccc3)cc1,training,1.0
Clc1cc2c(/C(=C/C#N)/c3c(C(N4CCN(C)CC4)=C2)cccc3)cc1,training,1.0
O=C1C(O)=C(C)N(CCCCCC)C=C1,training,1.0
O=C(O[C@@]1(C)[C@@H](O)[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)C)CC(=O)O[C@H](C)C/C=C\C=C\[C@H](O)[C@H](C)C[C@@H]3CC=O)O[C@@H]2C)C1)CC(C)C,training,0.0
O=C(OC[C@@H](O)[C@@H](OC)[C@@H]1[C@@H](NC(=O)C)[C@@H](NC(=[N+])N)C=C(C(=O)[O-])O1)CCCCCCC,training,0.0
N(CCc1c2c([nH]c1)ccc(Cn1ncnc1)c2)(C)C,training,1.0
O=C(O)c1c(O)ccc(N/N=C/2\C=C(C(=O)O)C(=O)C=C\2)c1,training,0.0
O([C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@]1(O)C)[C@@H]1[C@@H](O)[C@H](N(C)C)C[C@H](C)O1,training,0.0
O=C1OC[C@H](Cc2cc3c(CCN(C)C)c[nH]c3cc2)N1,training,1.0
O=C(N[C@H](C(=O)N)C(C)C)[C@@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C)Cc1ccccc1,training,0.0
Brc1sc2-n3c(C)nnc3CN=C(c3c(Cl)cccc3)c2c1,training,1.0
Clc1ccc(C2(C(N(C)C)CC(C)C)CCC2)cc1,training,1.0
O=C(N[C@H](CO)CC)[C@@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23,training,0.0
O=C1C2(O)O[C@H]3[C@@H](NC)[C@@H](O)[C@@H](NC)[C@@H](O)[C@H]3O[C@H]2O[C@H](C)C1,training,0.0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)/C(=C\CC(=O)O)/c1nc(N)sc1,training,0.0
O=C(NC1C(=O)N2C(C(=O)O)=CCSC12)/C(=C/CC(=O)O)/c1nc(N)sc1,training,0.0
S(=O)(=O)(CC)c1cc(C(=O)NCC2N(CC)CCC2)c(OC)cc1,training,1.0
ClC(Cl)(Cl)C,training,1.0
Fc1ccc(N2CCN(CC(O)COC3(C#C)CCCCC3)CC2)cc1,training,1.0
Clc1ccc(OCC(=O)NCCN(CC)CC)cc1,training,1.0
O=[N+]([O-])c1c2c(c(O)cc1)C(O)=C1C(=O)[C@]3(O)C(=O)/C(=C(\O)/N)/C(=O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2,training,0.0
O[C@@]1(C(C)C)C[C@H]2N(C[C@H]3c4c2cccc4CCc2c3cccc2)CC1,training,1.0
O=C1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@](O)([C@H](N(C)CC3)C4)CC1,training,1.0
S(CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)c1ccncc1,training,0.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3sccc3)[C@H]2SC1)c1n[nH]cn1,training,0.0
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,training,0.0
O(CCO)CCN1CCN(C2=Nc3c(Sc4c2cccc4)cccc3)CC1,training,1.0
O(CCO)CCN1CC[N+](=C2Nc3c(Sc4c2cccc4)cccc3)CC1,training,1.0
S(=O)(=O)(OCCCCCCCCCCCCCC)[O-],training,0.0
O=C1C(N2C(=O)C3C(C2=O)C2CC3CC2)CCC(=O)N1,training,1.0
O([C@H]1[C@H](O)[C@@H](O[C@@H]2[C@H](O)[C@@H](NC)[C@](O)(C)CO2)[C@H](N)C[C@@H]1N)[C@@H]1[C@H](N)CC=C(CN)O1,training,0.0
O=C(OC1(C(=O)C)C2(C)[C@@H]([C@H]3[C@H](C4(C)C(=CC(=O)CC4)C=C3)CC2)CC1)C,training,0.0
Clc1c(-c2nnc(N3CCC(O)CC3)cc2)cccc1,training,1.0
N(CC(CN1c2c(Sc3c1cccc3)ccc(CC)c2)C)(C)C,training,1.0
O(CC[C@H](N(C)C)c1ccccc1)c1c2c(ccc1)cccc2,training,1.0
O=C(C(C[C@@H](N(C)C)C)(c1ccccc1)c1ccccc1)CC,training,1.0
O=C(OC)[C@H]1[C@@](O)(CC)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O[C@@H]3O[C@@H](C)[C@@H](O[C@@H]4O[C@@H](C)C(=O)CC4)[C@@H](O)C3)[C@@H](N(C)C)C2)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3cc12,training,0.0
Clc1c(C2=NCC=3N(C(=O)/C(=C/N4CCN(C)CC4)/N=3)c3c2cc([N+](=O)[O-])cc3)cccc1,training,1.0
Brc1cc(C2C(=O)NC(=O)C2)ccc1,training,1.0
O([C@H](COc1c2c([nH]c(C)c2)ccc1)CNC(C)(C)C)C(=O)c1ccccc1,training,0.0
O=C(O[C@]1([C@@H](C)CN(C)CC1)c1ccccc1)CC,training,1.0
O=C(O)[C@@H](N)CCCCNCN/C(/O)=C/1\C(=O)[C@@H](N(C)C)[C@H]2[C@@](O)(C\1=O)C(=O)C1=C(O)c3c(O)cccc3[C@](O)(C)[C@H]1C2,training,0.0
O=C1C(=C)[C@@H]2[C@H](O1)[C@@H]1C(C)=CCC31C(C)(O3)CC2,training,0.0
C(N1CCN(C)CC1)(c1ccccc1)c1ccccc1,training,1.0
O=C(CC)c1cc2N(CC(N(C)C)C)c3c(Sc2cc1)cccc3,training,1.0
O=C1N(c2c(CC)cccc2)C(C)=Nc2c1cccc2,training,1.0
N(CCCN1c2c(cccc2)Cc2c(cccc2)C1)C,training,1.0
ClC=1C=2C(C)([C@@H]3[C@H](C(=O)C=2)C3)[C@H]2[C@H]([C@@H]3C(C)(C(OC(=O)C)(C(=O)C)CC3)CC2)C=1,training,0.0
F[C@@H]1C=2[C@@](C)([C@@]3(F)[C@@H](O)C[C@]4(C)[C@@H](C(=O)COC(=O)C(C)(C)C)[C@H](C)C[C@H]4C3C1)C=CC(=O)C=2,training,1.0
O=C(NC(=O)CN)[C@@H](N(C(=N)c1ccncc1)C1C(=O)N2C(C(=O)O)C(C)(C)SC12)c1ccccc1,training,0.0
O=C(Oc1cc2c(CC)c3c(nc2cc1)C=1N(C(=O)C2=C([C@@](O)(CC)C(=O)OC2)C=1)C3)N1CCC(N2CCCCC2)CC1,training,0.0
S(CCNC1=NC(=O)C(Cc2cc3c(cc2)cccc3)=CN1)Cc1oc(CN(C)C)cc1,training,0.0
O=C(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)Cc2c(cc(OC)c(OC)c2)C1)C)CCc1ccccc1,training,0.0
O=C(O)[C@H]1C(C)(C)S[C@@H]2[C@H](NC(=O)c3c(C)onc3-c3ccccc3)C(=O)N12,training,0.0
F[C@@H]1[C@@H](CO)O[C@@H](N2C(=O)NC(=O)C(C)=C2)C1,training,1.0
O=C(N[C@@H](CC)c1ccccc1)c1c(OCCCN(C)C)c(-c2ccccc2)nc2c1cccc2,training,1.0
S(=O)(=O)(C(C)(C)C)C[C@@H](C(=O)N[C@H](C(=O)N[C@@H]([C@H](O)[C@H](O)C1CC1)CC1CCCCC1)Cc1[nH]cnc1)Cc1ccccc1,training,0.0
O=C(NCC(C(=O)N)(C)C)[C@@H](C(C)C)C[C@@H](O)[C@@H](N)C[C@H](C(C)C)Cc1cc(OCCCOC)c(OC)cc1,training,0.0
ClC(Cl)(Cl)C(O)N1C(=O)C(c2ccccc2)(c2ccccc2)NC1,training,1.0
O=C1N(C[C@@H]2CN3[C@H](CN(c4ncccn4)CC3)CC2)C(=O)CC1,training,1.0
O=C1/C(=C(\O)/NCN2CCN(C(N=C(N)N)=N)CC2)/C(=O)C(N(C)C)C2C1(O)C(=O)C1=C(O)c3c(O)cccc3C(O)(C)C1C2,training,0.0
OC(C(C)N1CCC(Cc2ccccc2)CC1)c1ccc(O)cc1,training,1.0
O=C1N(C)C(=O)NC(=O)C1(C)C1=CCCCC1,training,1.0
N(=C/c1nc(C)ccc1)\N1CCN(C(c2ccccc2)c2ccccc2)CC1,training,1.0
O=C1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@](O)([C@H](N(CC=C)CC3)C4)CC1,training,1.0
O=C(OCC1=C(C)OC(=O)O1)c1[n+](Cc2ccc(-c3c(-c4nnn[n-]4)cccc3)cc2)c(CCC)[nH]c1C(O)(C)C,training,0.0
O=C1C(CC=C)(CC(C)C)C(=O)NC(=O)N1,training,1.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)/c3nc(N)sc3)[C@H]2SC1)C=1N(C)NC(=O)C(=O)N=1,training,0.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OC)/c3nc(N)sc3)[C@H]2SC1)C=1N(C)NC(=O)C(=O)N=1,training,0.0
O=[N+]([O-])c1ccc([C@H](CC(=O)C)C=2C(=O)Oc3c(C=2[O-])cccc3)cc1,training,0.0
S(=O)(=O)(/N=C\1/SC(C)=NN/1)c1ccc(N)cc1,training,0.0
S(=O)(=O)(ON1C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)/c2nc(N)sc2)C1(C)C)O,training,0.0
O=[N+]([O-])c1n(CCO)c(C)nc1,training,1.0
O=C(N(C)C)COC1c2c(cccc2)CCc2c1cccc2,training,1.0
Clc1cnc2N(CCCN3CCN(CCO)CC3)c3c(Sc2c1)cccc3,training,1.0
O=C(N1CCN(c2nc(N)c3c(n2)cc(OC)c(OC)c3)CC1)C1OCCC1,training,0.0
O=C(OC)[C@H]1[C@@H]2N(C)C/C(=C/C)/[C@@H]1C[C@H](c1c(OC)cc3c([nH]c4C5(C(=O)OC)[C@H]6[C@H](CC)C[C@H](C5)CN6CCc34)c1)c1[nH]c3c(c1C2)cccc3,training,0.0
O=C1C(c2ccccc2)(C2CCN(C/C=C/c3ccccc3)CC2)CCC(=O)N1,training,1.0
S(C[C@@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23)c1ncccc1,training,1.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1)c1sc(C)nn1,training,0.0
Fc1ccc(C(=O)CCCN2CCC(CNC(=O)C)(c3ccccc3)CC2)cc1,training,1.0
O=C(O[C@H]1C2(O)[C@H](O)C(CO)=C[C@H]3C(=O)C2([C@H](C)C[C@H]2C(C)(C)[C@@H]32)C=C1C)/C(=C/C)/C,training,0.0
O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C([C@@H](C)C3)=CC(=O)C=C2)CC1,training,1.0
O=C(O)C=1C(=O)c2c(N(CC)N=1)cc1OCOc1c2,training,0.0
S(CC(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1,training,0.0
O([C@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@@H](NC)[C@](O)(C)CO2)[C@H](N)C[C@@H]1N)[C@@H]1[C@H](N)CC[C@@H](CN)O1,training,0.0
Fc1cc2onc(CCCN3CCC(N4C(=O)Nc5c4cccc5)CC3)c2cc1,training,1.0
O=C1C(/C=C/c2ccccc2)OC(C)(C)N1,training,1.0
Clc1ccc(OC(=O)N2CCCC2)cc1,training,1.0
C=C,training,1.0
Clc1c(Cl)ccc([C@H]2c3c([C@@H](NC)CC2)cccc3)c1,training,1.0
S(Cc1c(CNCC)c(O)c(C)nc1)C,training,1.0
FC(F)(F)c1cc2N(C(=O)CCN(CC)CC)c3c(Sc2cc1)cccc3,training,1.0
S(C)c1cc2C(=O)N(/C=C/C(=O)O)C=Nc2cc1,training,0.0
O(C(CCNC)c1ccccc1)c1c(C)cccc1,training,1.0
FC(F)(F)c1ccc(NC(=O)c2c(C)onc2)cc1,training,0.0
O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C([C@@H](C)C3)=CC(=O)C=C2)CC1,training,1.0
O(C)c1c(OC)ccc(CCNC[C@@H](O)c2ccc(O)cc2)c1,training,0.0
Clc1c([C@]2(Cn3ncnc3)O[C@@H](COc3ccc(N4CCN(c5ccc(N6C(=O)N(C(CC)C)N=C6)cc5)CC4)cc3)CO2)ccc(Cl)c1,training,0.0
O=C1C=NNC=C1,training,1.0
O(C(C)C)CCOCc1ccc(OCC(O)CNC(C)C)cc1,training,1.0
O(CCCNc1oc2c(n1)cccc2)c1cc(CN2CCCCC2)ccc1,training,1.0
FC(F)(F)c1cc2Sc3c(N(CCCN4CCN(CCO)CCC4)c2cc1)cccc3,training,1.0
O([C@H]1[C@H](O)[C@@H](O)[C@@H]2O[C@H](C)OC[C@H]2O1)[C@H]1[C@@H]2[C@@H]([C@H](c3cc(OC)c(O)c(OC)c3)c3c1cc1OCOc1c3)C(=O)OC2,training,0.0
O([C@H]1[C@H](O)[C@@H](O)[C@@H]2O[C@@H](C)OC[C@H]2O1)[C@H]1[C@@H]2[C@@H]([C@H](c3cc(OC)c(O)c(OC)c3)c3c1cc1OCOc1c3)C(=O)OC2,training,0.0
O=C(C)[C@@]1(N)C[C@H](O[C@@H]2OC[C@@H](O)[C@@H](O)C2)c2c(O)c3C(=O)c4c(C(=O)c3c(O)c2C1)cccc4,training,0.0
O=C1C=C2C(=C3[C@@H](c4ccc(N(C)C)cc4)C[C@]4(C)[C@](O)(C#CC)CC[C@H]4[C@@H]3CC2)CC1,training,0.0
Clc1cc(C2(O)c3c(N4C2=NCCC4)cccc3)ccc1,training,1.0
O=[N+]([O-])c1c(C2C(C(=O)OCC(C)C)=C(C)NC(C)=C2C(=O)OC)cccc1,training,0.0
C(CCC)CC,training,1.0
O(CC(N)C)c1c(C)cccc1C,training,1.0
Oc1c(O)ccc2c1-c1c3[C@H](N(C)CCc3ccc1)C2,training,1.0
Oc1c(O)ccc2c1-c1c3[C@@H](N(C)CCc3ccc1)C2,training,1.0
Clc1c(C2=NCc3n(c(C)nn3)-c3sc(CC)cc23)cccc1,training,1.0
Clc1c(C(n2cncc2)(c2ccccc2)c2ccccc2)cccc1,training,0.0
NC1C(c2ccccc2)CCC1,training,1.0
Fc1ccc(C(=O)C2CCN(CCCN3C(=O)Nc4c3cccc4)CC2)cc1,training,1.0
O=C(N[C@@H](Cc1ccccc1)C)[C@@H](N)CCCCN,training,1.0
Oc1cc2[C@@]3(C)[C@@H](C)[C@H](N(CC=C(C)C)CC3)Cc2cc1,training,1.0
O=C(Nc1scc(/C(=N/OC)/C(=O)N[C@@H]2C(=O)N3C(C(=O)OCOC(=O)C(C)(C)C)=CCS[C@H]23)n1)[C@@H](N)C,training,0.0
O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1,training,1.0
O=C(O)C1N(C23CC4CC(C2)CC(C3)C4)CC1,training,1.0
O=C1N(C)C(=O)OC1(CC)C,training,1.0
OC(CNC(C)(C)C)c1nc(CO)c(O)cc1,training,0.0
Clc1c(Cl)ccc(CC(=O)N(C)C2[C@H](N3CCCC3)CCCC2)c1,training,1.0
Clc1cc(C2=NN=C(C)Cc3c2cc(OC)c(OC)c3)ccc1,training,1.0
C(Cc1ccncc1)c1c2c(n(Cc3ccccc3)c1)cccc2,training,1.0
C(N1c2c(Sc3c1cccc3)cccc2)C1(C)CN(C)CC1,training,1.0
Clc1ccc(C(CP(=O)(O)O)CN)cc1,training,1.0
O(C)C12C(C(O)(C)C)CC3(C45c6c(c(O)ccc6CC3N(CC3CC3)CC4)OC15)C=C2,training,1.0
O=C(NO)N,training,1.0
FC(F)(F)C=1C(=O)NC(=O)N([C@H]2O[C@@H](CO)[C@@H](O)C2)C=1,training,0.0
ClCC(=O)[C@]12[C@]3(C)[C@H]([C@H]4[C@](Cl)([C@@H](Cl)C3)[C@]3(C)C([C@@H](F)C4)=CC(=O)C=C3)C[C@H]1OC(C)(C)O2,training,1.0
O=C(N[C@H]1[C@H](OC(CC)CC)C=C(C(=O)OCC)C[C@@H]1N)C,training,0.0
ClC=1C(=O)C(Cl)=CN(CC(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4sc(C)nn4)CS[C@H]23)C=1,training,0.0
Oc1cc2[C@]3(C)[C@@H](N)C(Cc2cc1)CCCCC3,training,1.0
