smiles,group,EC
P(=O)(CCCC)(CCCC)CCCC,val,1.0
N(CCC(C)C)(CCC(C)C)CCC(C)C,val,1.0
ClC(=O)c1c(F)c(F)c(F)c(F)c1F,val,1.0
N(CCCCCCCC)CCCCCCCC,val,1.0
BrCC(=O)c1ccc([N+](=O)[O-])cc1,val,1.0
BrCc1cc(CBr)ccc1,val,1.0
BrCC=1c2c(OC(=O)C=1)cc(OC)cc2,val,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,val,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,val,1.0
OC(C#C)(CC)C,val,0.0
O=C1C(N)CON1,val,0.0
O(C)c1c(O)cccc1,val,0.0
N(C(=N)NC(=N)N)(C)C,val,0.0
O=C(OC)C=CC(=O)OC,val,0.0
O=C(Nc1ccc(O)cc1)C,val,0.0
N(C(Cc1ccccc1)(C)C)C,val,0.0
O=C(OC1(C#C)CCCCC1)N,val,0.0
O=C(N)C(CC)N1C(=O)CCC1,val,0.0
O=C1C(c2ccccc2)OC(N)=N1,val,0.0
O=C(NC(=O)Cc1ccccc1)N,val,0.0
O=C(O)C(N)Cc1ccc(O)cc1,val,0.0
S(=O)(=O)(N)c1ccc(CN)cc1,val,0.0
S(=O)(=O)(O)c1c(O)ccc(O)c1,val,0.0
O=C(Nc1c(C)cccc1C)C(N)C,val,0.0
O=C1N(C)C(=O)NC(=O)C1(CC)CC,val,0.0
FC=1C(=O)NC(=O)N(C2OCCC2)C=1,val,0.0
N=C(NC(=N)N)NCCc1ccccc1,val,0.0
O(C)c1c2occc2cc2c1OC(=O)C=C2,val,0.0
O=C1C(c2ccccc2)C(=O)c2c1cccc2,val,0.0
O(CC(O)CNC(C)C)c1ccc(O)cc1,val,0.0
O=C1C(CC)(c2ccc(N)cc2)CCC(=O)N1,val,0.0
O=C(O)C(=C)C1C2C=C(C)CCC2C(C)CC1,val,0.0
S=C(NN=Cc1ccc(NC(=O)C)cc1)N,val,0.0
O=C(N)c1cc2c([nH]c3c2CC(NC)CC3)cc1,val,0.0
O=C1N(C2C(O)C(O)C(CO)O2)C=NC(N)=N1,val,0.0
O=C1C(C#N)=CC(=C(C)N1)C1=Cn2c(ncc2)C=C1,val,0.0
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,val,0.0
O=C(O)Cc1n(C)c(C(=O)c2ccc(C)cc2)cc1,val,0.0
O=C(OC(CNC1CCCCC1)C)c1ccccc1,val,0.0
N(CCN(Cc1sccc1)c1ncccc1)(C)C,val,0.0
O=C1N(C)C(=O)NC(=O)C1(C(C#CCC)C)CC=C,val,0.0
Clc1c(C(=O)OCCN(CC)CC)ccc(N)c1,val,0.0
S(=O)(=O)(NC(=O)NCCCC)c1ccc(N)cc1,val,0.0
Oc1cc2c(cc1)C1C(C3C(C)(C(O)CC3)CC1)CC2,val,0.0
C(n1c2c(c3c1CCN(C)C3)cccc2)c1ccccc1,val,0.0
O=C(Oc1c(C)cc(OCCN(C)C)c(C(C)C)c1)C,val,0.0
O=C1C(C)C2C34OOC(C)(OC3O1)CCC4C(C)CC2,val,0.0
N(CCCn1c2c(c3c1CCCCCC3)cccc2)(C)C,val,0.0
Clc1ccc(C2(O)N3C(=NCC3)c3c2cccc3)cc1,val,0.0
Fc1ccc(-c2oc3c(n2)cc(C(C(=O)O)C)cc3)cc1,val,0.0
Clc1cc2C(c3ccccc3)=NC(O)C(=O)Nc2cc1,val,0.0
O=C(OCCN(CC)CC)C1(c2ccccc2)CCCC1,val,0.0
Clc1c(Nc2c(C(=O)O)cccc2)c(Cl)ccc1C,val,0.0
Oc1cc2c(cc1)C1C(C3C(C)(C(O)(C#C)CC3)CC1)CC2,val,0.0
Clc1c(Oc2c(CC(=O)O)cccc2)ccc(Cl)c1,val,0.0
N(CC(CN1c2c(Sc3c1cccc3)cccc2)C)(C)C,val,0.0
O=C1C=C2C(C)(C=C1)C1C(C3C(C)(OC(=O)CC3)CC1)CC2,val,0.0
O=C(OC1C(C(=O)OC)C2N(C)C(C1)CC2)c1ccccc1,val,0.0
O=C(Oc1c(OC(=O)C(C)C)ccc(CCNC)c1)C(C)C,val,0.0
OC(CCN1CCCCC1)(c1ccccc1)C1C2C=CC(C1)C2,val,0.0
N(C(CN1c2c(Sc3c1cccc3)cccc2)C)(CC)CC,val,0.0
O=C(O)c1c(C)nc(-c2cc(C#N)c(OCC(C)C)cc2)s1,val,0.0
O=C(O)C(NC(=O)C1CCC(C(C)C)CC1)Cc1ccccc1,val,0.0
S=C1N(CC(=O)O)C(=O)C(=CC(=Cc2ccccc2)C)S1,val,0.0
O=C(OC1CN(CC)CCC1)C(c1ccccc1)c1ccccc1,val,0.0
O(C(C)C)CCOCc1ccc(OCC(O)CNC(C)C)cc1,val,0.0
O=C(O)C(C(=O)N(Nc1ccccc1)c1ccccc1)CCCC,val,0.0
OCCCCCCCCCCCCCCCCCCCCCC,val,0.0
O=C(N)c1c(O)ccc(C(O)CNC(CCc2ccccc2)C)c1,val,0.0
Fc1ccc(C2C(COc3cc4OCOc4cc3)CNCC2)cc1,val,0.0
Brc1ccc(C(OCCN(C)C)c2ccccc2)cc1,val,0.0
Fc1c(N2CCOCC2)ccc(N2C(=O)OC(CNC(=O)C)C2)c1,val,0.0
OC1(C#C)C2(C)C(C3C(C4(C)C(=Cc5oncc5C4)CC3)CC2)CC1,val,0.0
O=C(O)C(NC(C(=O)N1C(C(=O)O)CCC1)C)CCc1ccccc1,val,0.0
O=C(O)CCCC=CCC1C(=O)CC(O)C1C=CC(O)CCCCC,val,0.0
O(C)c1c(OC)cc(Cc2c(N)nc(N)nc2)c2c1OC(C1CC1)C=C2,val,0.0
Clc1ccc(OC(C(=O)OCCNC(=O)c2cnccc2)(C)C)cc1,val,0.0
O=C(NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)C(Oc1ccccc1)C,val,0.0
S(=O)(=O)(NC(=O)NC1C(O)C2(C)C(C)(C)C1CC2)c1ccc(C)cc1,val,0.0
O=C(OCC)C(NC(C(=O)N1C(C(=O)O)CC2C1CCCC2)C)CCC,val,0.0
O=C(O)C1CN(CCC=C(c2c(C)ccs2)c2c(C)ccs2)CCC1,val,0.0
Brc1c(N)c(CN(C)C2CCCCC2)cc(Br)c1,val,0.0
O=C1N=C2N(CC(O)C(O)C(O)CO)c3c(N=C2C(=O)N1)cc(C)c(C)c3,val,0.0
FC1C=2C(C)(C3C(O)CC4(C)C(O)(C(=O)CO)CCC4C3C1)C=CC(=O)C=2,val,0.0
O=C1N(CC)CC(CCN2CCOCC2)C1(c1ccccc1)c1ccccc1,val,0.0
FC12C3(C)C(=CC(=O)CC3)CCC1C1C(C)(C(O)(C(=O)CO)CC1)CC2O,val,0.0
O(CCO)CCN1CCN(C2=Nc3c(Sc4c2cccc4)cccc3)CC1,val,0.0
O=C(OCC(=O)C1(O)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)=CC2)CC1)C,val,0.0
O=C(OC1CC=2C(C)(C3C(C4C(C)(C(c5cnccc5)=CC4)CC3)CC=2)CC1)C,val,0.0
Fc1c(N2CC(C)NC(C)C2)c(F)c2N(C3CC3)C=C(C(=O)O)C(=O)c2c1N,val,0.0
O=C(Nc1c(C(C)(C)C)cc(C(C)(C)C)c(O)c1)C=1C(=O)c2c(NC=1)cccc2,val,0.0
OC(CCCC(C)C1C2(C)C(C(=CC=C3C(=C)CCC(O)C3)CCC2)CC1)(C)C,val,0.0
S(=O)(=O)(N)c1c(C(F)(F)F)cc2NC(CCCCC)NS(=O)(=O)c2c1,val,0.0
S(=O)(=O)(N)c1c(OC)ccc(CC(NCCOc2c(OCC)cccc2)C)c1,val,0.0
FC(F)(F)c1cc(Nc2c(C(=O)OC3OC(=O)c4c3cccc4)cccn2)ccc1,val,0.0
O=C1C(O)(CC)C2=C(C(=O)N3C(c4nc5c(c(CN(C)C)c(O)cc5)cc4C3)=C2)CO1,val,0.0
Brc1c(O)c(Br)cc(C(=O)c2c(CC)oc3c2cccc3)c1,val,0.0
Ic1ccc(C2C(C(=O)OC)C3N(CCCF)C(C2)CC3)cc1,val,0.0
O=C(O)c1n(Cc2ccc(-c3c(-c4[nH]nnn4)cccc3)cc2)c(CCC)nc1C(O)(C)C,val,0.0
FC1C=2C(C)(C3C(O)CC4(C)C(C(=O)C(=O)OCCCC)C(C)CC4C3C1)C=CC(=O)C=2,val,0.0
O=[N+](OC(C(O[N+](=O)[O-])C(O[N+](=O)[O-])CO[N+](=O)[O-])C(O[N+](=O)[O-])CO[N+](=O)[O-])[O-],val,0.0
Clc1c(NS(=O)(=O)c2c(C(=O)Cc3c(C)cc4OCOc4c3)scc2)onc1C,val,0.0
Clc1c(C2=NCC=3N(C(=O)C(=CN4CCN(C)CC4)N=3)c3c2cc([N+](=O)[O-])cc3)cccc1,val,0.0
O(C)c1c(OC)cc2c(C(CN(CCCN3C(=O)Cc4c(cc(OC)c(OC)c4)CC3)C)C2)c1,val,0.0
O(CCN1CCCCCC1)c1ccc(Cn2c(c(C)c3c2ccc(O)c3)-c2ccc(O)cc2)cc1,val,0.0
Brc1cc(F)c(Nc2ncnc3c2cc(OC)c(OCC2CCN(C)CC2)c3)cc1,val,0.0
O=[N+]([O-])c1cc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC2CN(Cc3ccccc3)CC2)ccc1,val,0.0
Clc1c2c(c3c(c(C(O)CCN(CCCC)CCCC)c2)ccc(C(F)(F)F)c3)cc(Cl)c1,val,0.0
Clc1ccc(C(=O)n2c(C)c(CC(=O)NC(C=O)C(O)C(O)C(O)CO)c3c2ccc(OC)c3)cc1,val,0.0
O=C(OCC(=O)C12C3(C)C(C4C(C5(C)C(=CC(=O)C=C5)CC4)C(O)C3)CC1OC(C1CCCCC1)O2)C(C)C,val,0.0
O=C(NC1C(OC2C(O)C(N)C(O)C(CO)O2)C(O)C(OC2C(N)CCC(CN)O2)C(N)C1)C(O)CCN,val,0.0
O=C(NC1C(OC2C(O)C(N)C(O)C(CO)O2)C(O)C(OC2C(O)C(O)C(O)C(CN)O2)C(N)C1)C(O)CCN,val,0.0
O=C(OC1C(OC)C(C(=O)OC)C2C(C1)CN1C(c3[nH]c4c(c3CC1)ccc(OC)c4)C2)c1cc(OC)c(OC)c(OC)c1,val,0.0
O(C1C(OC2C(N)C(O)C(O)C(CO)O2)C(N)CC(N)C1O)C1C(O)C(OC2C(N)C(O)C(O)C(CN)O2)C(CO)O1,val,0.0
O=C(OC1C(OC)C(C(=O)OC)C2C(C1)CN1C(c3[nH]c4c(c3CC1)ccc(OC)c4)C2)C=Cc1cc(OC)c(OC)c(OC)c1,val,0.0
Clc1ccc(OC(C(=O)OCC(OC(=O)c2c(OC(=O)C)cccc2)COC(=O)C(Oc2ccc(Cl)cc2)(C)C)(C)C)cc1,val,0.0
Fc1c(C2(Cn3ncnc3)OCC(COc3ccc(N4CCN(c5ccc(N6C(=O)N(C(C(O)C)CC)N=C6)cc5)CC4)cc3)C2)ccc(F)c1,val,0.0
NCCCC,val,1.0
O=C(O)CC#N,val,1.0
OCC(N)CC,val,1.0
Cc1ncccc1,val,1.0
N1CCNCCC1,val,1.0
O=C(O)C(C)(C)C,val,1.0
O=CC=Cc1occc1,val,1.0
BrC(=O)CC,val,1.0
ClCc1cc(OC)ccc1,val,1.0
ClC(=O)c1ccc(F)cc1,val,1.0
ClC(Cl)C(=O)CCl,val,1.0
Brc1cc(N=C=S)ccc1,val,1.0
S(=O)(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,val,1.0
O=C1N(c2ccccc2)C=C(C)C=C1,val,0.0
O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,val,0.0
O=C(NO)CCCCCCC(=O)Nc1ccccc1,val,0.0
OCC1C(O)CC(n2c3N=CNCC(O)c3nc2)O1,val,0.0
Clc1ccc(-c2oc3c(n2)cc(C(C(=O)O)C)cc3)cc1,val,0.0
FC(F)(F)c1ccc(OC(CCNC)c2ccccc2)cc1,val,0.0
Clc1cc2C(N3CCNCC3)=Nc3c(Oc2cc1)cccc3,val,0.0
O=[N+]([O-])c1ccc(C(CC(=O)C)C=2C(=O)Oc3c(C=2O)cccc3)cc1,val,0.0
S(=O)(=O)(N)c1c(Oc2ccccc2)c(NCCCC)cc(C(=O)O)c1,val,0.0
Fc1ccc(C(=O)C2CCN(CCN3C(=O)Nc4c(C3=O)cccc4)CC2)cc1,val,0.0
OC(C(C=CC(C)C1C2(C)C(C(=CC=C3CC(O)CC(O)C3)CCC2)CC1)C)(C)C,val,0.0
O=C(OC1C2C(CCC(O)CC(O)CC(=O)O)C(C)C=CC2=CC(C)C1)C(CC)(C)C,val,0.0
Clc1c(Cl)cccc1C1C(C(=O)OCOC(=O)CCC)=C(C)NC(C)=C1C(=O)OC,val,0.0
