smiles,group,CYP3A4-inh
C(C)(C)(C)C1CCC2(CCN(CCCN3CCOCC3)CC2)CC1,training,0.0
O=[N+]([O-])c1c(C)cc(N2CCOCC2)nc1,training,0.0
S=C1N(Cc2c(OC)cccc2)C(=O)c2c(N1)cc(C(=O)N1CCN(C)CC1)cc2,training,0.0
O=C(Nc1scc(-c2sc(C)cc2)n1)Nc1ccc(C)cc1,training,0.0
N1(c2c3c(ccc2)cccc3)CCNCC1,training,0.0
Clc1c(COc2c(OCC)cc(C3SC(c4ccccc4)=NN3)cc2)cccc1,training,0.0
O=[N+]([O-])c1c(-n2c(C)nc([N+](=O)[O-])c2)nc2n1C=CC=C2,training,0.0
O=C(Nc1sc(C(CC)CC)nn1)c1nc2c(cc1)cccc2,training,0.0
S(=O)(=O)(Nc1ccc(C(O)CNC(C)C)cc1)C,training,0.0
Clc1nc(N)nc(N2CCOCC2)c1,training,0.0
O=C(OCC)c1c(NCCCN(C)C)c2c(n(C)nc2)nc1,training,0.0
O=C(Nc1ccc(OC)cc1)N1CC2(C1)CCN(C(=O)c1c(C)onc1C)CC2,training,0.0
Clc1c(-c2ncnc(N3CCN(C)CC3)c2)cccc1,training,0.0
O=C(O)c1cc(OCCO)ccc1,training,0.0
Fc1c(F)c(F)c(N=C(N=C(N)N)N)c(F)c1F,training,0.0
Clc1c(F)ccc(N2C(=O)CC(C(=O)NC(C)C)C2)c1,training,0.0
O=C(N1CCC(C(=O)Nc2cc3OCCOc3cc2)CC1)c1ccccc1,training,0.0
O=[N+]([O-])c1n(CC(=O)O)ccn1,training,0.0
O(N=C(CCN1c2c(nc(C)c(C)c2)CCC1)C)C,training,0.0
S(CC#C)c1n(C(=O)C=Cc2ccccc2)cnn1,training,0.0
S(=O)(=O)(Cc1ccccc1)c1c2nonc2c([N+](=O)[O-])cc1,training,0.0
S(=O)(=O)(Nc1c(C(=O)c2cc(C)c(C)cc2)cccc1)c1ccc(C)cc1,training,0.0
O=C(N1c2c(cccc2)CCC1)C1=C(C)OC(=O)C=C1C,training,0.0
O=C(OC(C[N+](C)(C)C)CC(=O)O)CCCCCCC,training,0.0
O=C1C(C(O)CCc2ccccc2)=CCCO1,training,0.0
O(CC(O)C1C(O)C2OC(C)(C)OC2O1)N1C(=O)c2c(C1=O)cccc2,training,0.0
O=C1C2(C(O)CCc3ccccc3)OC2CCC1,training,0.0
Clc1c(N=Nc2c(-c3ccccc3)nc(C)nc2)cccc1,training,0.0
O=C1C(C(O)CCC=CCC)=CCCC1,training,0.0
Cc1c2c(nc3OCCc13)cccc2,training,0.0
O=C(Nc1ccccc1)COCC#CCC,training,0.0
O=S1(=O)c2ccc(NC(=O)CN3CCN(CC(=O)Nc4ccc(S(=O)(=O)c5ccc(NC(=O)CN6CCN(CC(=O)Nc7ccc1cc7)CC6)cc5)cc4)CC3)cc2,training,0.0
S=C1N(CNc2c(C(=O)O)cccc2)c2c(S1)cccc2,training,0.0
S(=O)(=O)(Cc1ccccc1)CC1(O)CCN(C(=O)CC(C)C)CC1,training,0.0
IC=1C(=O)C(=CNC(CO)(CO)C)C=C(I)C=1,training,0.0
Brc1ccc(-c2nc(N3CCSCC3)c(-c3ccccc3)nn2)cc1,training,0.0
Clc1c(O)cc2C(c3ccccc3)CN(C)CCc2c1,training,0.0
Fc1ccc(N2C(=O)c3n(C45CC6CC(C4)CC(C5)C6)nc(C(=O)OC)c3C2=O)cc1,training,0.0
O=C(CCC)n1c(N)nc(-c2cnccc2)n1,training,0.0
O=C(O)C(NC(=O)C)Cc1c2c([nH]c1)cccc2,training,0.0
Oc1cc2c(cc1)CCC1N(CCC)CCC21,training,0.0
Brc1c(C(=O)Nc2c3c(ccc2)cccc3)nn(C23CC4CC(C2)CC(C3)C4)c1,training,0.0
OCC1C(O)C(O)C(n2c3ncnc(NC4CCCC4)c3nc2)O1,training,0.0
O=C(OC1C(C)CN(CCOCC)CC1)C,training,0.0
P(=O)(OCC(OC)COC(=O)NCCCCCCCCCCCCCCCCCC)(OCC[n+]1cscc1)[O-],training,0.0
O=C(CCCN1CCCC1)c1c(OC)cc(OC)cc1OC,training,0.0
O=C(C)C=1C(=O)NC(=O)N(CCCCCCCCCC)C=1,training,0.0
O=C(N)CCCC1=NS(=O)(=O)c2c(N1)cccc2,training,0.0
O=C(N1CCC2(CC1)CCN(c1ccncc1)CC2)c1n(C)ccc1,training,0.0
O=C(OC1C2(O)OC34C(C)(C2CCC3C2(O)C(O)(C3C(O)(C(O)(C)C5N(CC(C)CC5)C3)C(O)C2)C4)CC1)c1cc(OC)c(OC)cc1,training,0.0
O=C(O)Cc1c(O)ccc2c1cccc2,training,0.0
[N+](CCN(Cc1sccc1)c1ncccc1)(C)(C)C,training,0.0
O=C(O)c1ccncc1,training,0.0
O=C(OCCC)C1C(C(=O)O)C2OC1CC2,training,0.0
O=C(OCC)c1c(C)c2C(=O)C(C(=O)OCC)=CN(CC)c2s1,training,0.0
O=C(OC1CN(C)CC1)C(O)(c1ccccc1)C1CCCC1,training,0.0
O=C(OC1CC2[N+](C)(C)C(C3OC23)C1)C(CO)c1ccccc1,training,0.0
O=C(O)C(N)Cc1n[nH]nn1,training,0.0
O=C1C(C)=NNC(=O)N1,training,0.0
OC1C(C)OC(C[N+](C)(C)C)C1,training,0.0
O=[N+]([O-])C1=Cn2c(ncc2)C=C1,training,0.0
O=C(OC)N1CCC2(CN(C)CCC2)CC1,training,0.0
O=C(N1CCC2(CN(C)CCC2)CC1)c1occc1,training,0.0
S=C1N(CC)C(=O)C(=CC=C2N(C)CCS2)S1,training,0.0
S(CC(=O)Nc1cc(F)c(N2CCN(c3ccccc3)CC2)cc1)c1ccccc1,training,0.0
S(=O)(=O)(OC1C2CCN(C1)CC2)C,training,0.0
O=C(NNC(=O)C)C(O)(c1ccccc1)c1ccccc1,training,0.0
O(N=C1C2C(C(O)C(O)C1)C1C(=O)N(C(=O)C1CC2)C1CCCCC1)CC(C)C,training,0.0
O=[N+]([O-])CC(C(C(=O)OC)C(=O)OC)c1cc(OC)c(OC)cc1,training,0.0
Clc1ccc(C(OCCN(C)C)c2ncccc2)cc1,training,0.0
O=C(NCCCC)C1C(N(c2ccc(OC)cc2)C(=O)C1)c1ccc(OC)cc1,training,0.0
O=C(OCC)NN=C1C2C(C(O)C(O)C1)C1C(=O)N(C(C)(C)C)C(=O)C1CC2,training,0.0
O=C(N)c1cc(N)ccc1,training,0.0
N#CCCN,training,0.0
S(=O)(=O)(C)N1C(c2sccc2)CC(c2ccc(C)cc2)=N1,training,0.0
O=[N+]([O-])c1c(Nc2c(C)cc(C)cc2)c2ncccc2c([N+](=O)[O-])c1,training,0.0
O=C(Nc1c(C)cccc1)Cn1c2C(=O)N(C)C(=O)N(C)c2nc1,training,0.0
Fc1cc(NC(=O)N2CC3(C2)CCN(C(=O)OC)CC3)ccc1,training,0.0
S=C1N(CCCOC)C(=O)c2c(nccc2)N1,training,0.0
Clc1c(Cl)ccc(COc2ncccc2)c1,training,0.0
Oc1cc2c3c(C)c4c(c(C)c3[nH]c2cc1)cc[n+](CCN1CCCCC1)c4,training,0.0
Oc1cc2c3c(C)c4c(c(C)c3[nH]c2cc1)cc[n+](CCN(CC)CC)c4,training,0.0
S(=O)(=O)(N1CCOCC1)c1ccc(NC(=O)c2cc(OC)c(OC)cc2)cc1,training,0.0
O=C(Nc1c(C)cc(N(CC)CC)cc1)c1cnccc1,training,0.0
Clc1c(NC2=NCCN2)c(Cl)ccc1,training,0.0
O=C1C2(CCC)CN3C(C(O)C(O)C(O)CO)N(CC1(CCC)C3)C2,training,0.0
O(C)c1c(O)ccc(Cn2nnnc2)c1,training,0.0
O=C(OC)CN1C(=O)C(C)(C)Oc2c1cc(C(=O)NC(CC)(C)C)cc2,training,0.0
Clc1c(OCCCCN2CCCC2)cccc1,training,0.0
O=C(NC1=NN(c2ccccc2)C(=O)C1)C,training,0.0
O=C(NC(c1ccccc1)C1C(C(=O)OC)C1)C,training,0.0
S(=O)(=O)(OC1NS(=O)(=O)c2c1cccc2)c1c(C)cccc1,training,0.0
O=C(O)C(N)CCCN=C(N)N,training,0.0
OCCN(Cc1c(O)cccn1)C,training,0.0
FC(F)(F)COc1c(C(=O)NOC)cc(OCC(F)(F)F)cc1,training,0.0
Clc1ccc(C(C#N)c2c(C(F)(F)F)nc3c(n2)cccc3)cc1,training,0.0
Clc1ccc(C2=NN(CCC(=O)NCCOC)C(=O)C=C2)cc1,training,0.0
O(CC(O)CN1CCOCC1)c1c2c(ccc1)cccc2,training,0.0
Oc1cc2c(cc1)C1C(C3C(C)(C(O)C(O)C3)CC1)CC2,training,0.0
N(Cc1ncc(C)nc1)c1ncnc(-c2cocc2)c1,training,0.0
FC(F)(F)c1cc(C(F)(F)F)cc(CN2CC3(C2)CCN(C(=O)c2c(C)onc2C)CC3)c1,training,0.0
OC1CC(=CC=C2C3C(C)(C(C(C=CC(C(C)C)C)C)CC3)CCC2)C(=C)CC1,training,0.0
Clc1ccc(C=2C(=O)N(Cc3sccc3)c3nc(NCC)ncc3N=2)cc1,training,0.0
O=C1c2c(O)c(O)ccc2OC(C)=C1,training,0.0
O=C1N(c2ccccc2)c2nc(N3CCN(C)CC3)ncc2N=C1,training,0.0
Fc1ccc(-c2c3n(nc2)C2=C(C(=O)N4C(c5c(cc(OC)c(OC)c5)CC4)C2)C=N3)cc1,training,0.0
O(CCN1C(=O)C=Nc2c1nc(OC)nc2)C,training,0.0
Fc1cc(F)cc(C=2C(=O)N(C3CC3)c3nc(Nc4cc(OC)ccc4)ncc3N=2)c1,training,0.0
S(=O)(=O)(C)N1CCC(C(=O)Nc2ccc(C)cc2)CC1,training,0.0
O=C(O)C1C(C(=O)O)C2C(=O)C1C(=O)C2,training,0.0
Brc1c(F)ccc(CN(CCO)CCC)c1,training,0.0
S(CCC(N)C(=O)O)CC,training,0.0
S=C1N(C)C(CC(OC)OC)=NN1,training,0.0
O=C(NNC(=O)c1c(C)occ1)Cc1ccccc1,training,0.0
O=C1Nc2c(Nc3ncccc13)cccc2,training,0.0
O=C1N(Cc2ccccc2)C(=O)C2C1C1C(O)C3OC3C3(OCCCO3)C1=CC2,training,0.0
Fc1c(NC(=O)CCN2CCN(c3c(F)cccc3)CC2)cccc1,training,0.0
C(c1ccccc1)(c1ccccc1)=C1CC[N+](C)(C)CC1,training,0.0
Clc1ccc(-c2noc(C(=NOC(=O)c3ccccc3)C)c2)cc1,training,0.0
Brc1c(C)n(CC(=O)NCc2sccc2)nc1[N+](=O)[O-],training,0.0
N(CCn1ncc2c(N)ncnc12)(CC)CC,training,0.0
Clc1c(O)c(OCC)cc(C=C2C(=O)C(=Cc3cc(Cl)c(O)c(OCC)c3)CCC2)c1,training,0.0
Brc1cc2c3c(C(=O)N(c4c(C)ccc(C(=O)O)c4)C(=O)c3ccc2)c1,training,0.0
O(C)c1c2OC3C4(c2c(cc1)CN(C)CC4)C=CC(O)C3,training,0.0
O(C)C=1N=C2SCCCN2C(=O)C=1,training,0.0
Clc1c(O)c(CN(C)C)cc(CN(C)C)c1,training,0.0
Clc1ccc(C(=O)CCC(=O)O)cc1,training,0.0
O=C1c2c(nc(C)cc2)CC(C)(C)C1,training,0.0
O=C(O)c1c(-c2c(C(=O)NCCCO)cccc2)cccc1,training,0.0
FC(F)(F)C(=O)Nc1n(Cc2ccccc2)nnc1C(=O)NC,training,0.0
[Sb+](O)(O)([O-])c1ccc(S(=O)(=O)NCCO)cc1,training,0.0
O=C1N=C(N)NC=2NCN(CCCN3CCOCC3)CC1=2,training,0.0
O=C(O)c1c(O)ccc(C(c2cc(C(=O)O)c(O)cc2)=C2C=C(C(=O)O)C(=O)C=C2)c1,training,0.0
O(C)c1cc(C=NN2C(=O)c3c(n(-c4ccccc4)nc3)N=N2)ccc1,training,0.0
S(CCC(=O)O)c1ncnc2nc[nH]c12,training,0.0
O=C(O)C1C(C(=O)NCc2ncccc2)C2OC1C=C2,training,0.0
O=C(O)C1C(C(=O)Nc2ncccn2)C2OC1C=C2,training,0.0
O=C(O)C1C(C(=O)NCc2cnccc2)C2OC1CC2,training,0.0
O=C(O)C1C(C(=O)Nc2cc3C(=O)c4c(-c3cc2)cccc4)CCCC1,training,0.0
O=C(O)C(CCc1ccccc1)N1C(=O)c2c(C1=O)cccc2,training,0.0
O=C(O)CC1(C(=O)OCC)C(=O)CCC1,training,0.0
O=C(O)C1C(C(=O)Nc2c3ncccc3ccc2)C2OC1CC2,training,0.0
Clc1ccc(NC(=O)NCCCN2Cc3c(cccc3)CC2)cc1,training,0.0
Fc1c(N2C(=O)C3C4C(O)C(O)CC(=NOCc5ccccc5)C4CCC3C2=O)ccc(F)c1,training,0.0
O=C(OCC1C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(ON=C2C3C(C(O)C(O)C2)C2C(=O)N(Cc4ccccc4)C(=O)C2CC3)O1)C,training,0.0
O=C(Nc1noc(C)c1)c1c(C)n(CC)nc1,training,0.0
O=C(N1CCC2(OCCO2)CC1)c1oc2nc3c(cc2c1)ccc(C)c3,training,0.0
O(N=C1C2C(C(O)C(O)C1)C1C(=O)N(Cc3ccccc3)C(=O)C1CC2)CC(C)C,training,0.0
O(N=C1C2C(C(O)C(O)C1)C1C(=O)N(Cc3ccccc3)C(=O)C1CC2)Cc1ccccc1,training,0.0
O=C(OCc1ccc(OC)cc1)NN=C1C2C(C(O)C(O)C1)C1C(=O)N(Cc3ccccc3)C(=O)C1CC2,training,0.0
O=C(OC)CN1C(C=CN(C)C)=C(C#N)C(=O)N=C1,training,0.0
P(=O)(OCC)(OCC)NCCN(CP(=O)(OCC)OCC)CC,training,0.0
Ic1c(O)c2ncccc2c(Cl)c1,training,0.0
O=C(Nc1c(C)non1)N1CCCC1,training,0.0
P(=O)(O)(COc1ccccc1)COc1ccccc1,training,0.0
O=C(N1CCC2(CC1)CCN(Cc1c(OC)cccc1)CC2)c1occc1,training,0.0
N(CCN(Cc1sccc1)c1ncccc1)(C)C,training,0.0
Clc1c(O)c(CN(CC)CC)c2OC(=O)C3=C(c2c1)CCCC3,training,0.0
Clc1c(C#N)c(-c2ccccc2)nc(SCc2ccccc2)n1,training,0.0
O=C(OCC(C)C)NC(C(=CCCC)CCC)c1ccccc1,training,0.0
Clc1c(NS(=O)(=O)c2cc3OCCOc3cc2)cccn1,training,0.0
O=C(OCC)c1nc(C(=O)OCC)ccc1,training,0.0
Clc1cc(N2CCN(CC3N=C4N(C(=O)Nc5c4cccc5)C3)CC2)ccc1,training,0.0
P(=O)(O)(O)CC(=O)C(C)(C)C,training,0.0
P(=O)(O)(O)C1(N)CCCCC1,training,0.0
S(=O)(=O)(NCC=1N(C)C(=S)NN=1)c1ccc(F)cc1,training,0.0
Fc1c(Cn2c(C)cc([N+](=O)[O-])n2)cccc1,training,0.0
OCC=C1[N+](CC=C)C2C3C4(c5c(N6C=C7C8N(c9c(cccc9)C98C8C([N+](CC=C)C(=CCO)C7C8)CC9)C=C(C46)C1C3)cccc5)CC2,training,0.0
O=C1C(C)C2(O)C34C(=O)OC5C3(C3(C(O)C(=O)OC3O4)C(C(C)(C)C)C5)CC2O1,training,0.0
Clc1ccc(C(=O)N2N=C(c3ccccc3)CCC2)cc1,training,0.0
Ic1c(N(C(=O)C)CC(C(=O)O)C)c(I)cc(I)c1N,training,0.0
O(C)c1cc(Nc2nc3N(C)C(=O)C(C)=Nc3cn2)ccc1,training,0.0
O=C1N(CCc2ccccc2)c2nc(N3CCN(C)CC3)ncc2N=C1c1ccccc1,training,0.0
FC(F)(F)C1(O)N(C(=O)OC)N=C(c2ccccc2)C1,training,0.0
Clc1c(C(=O)Nc2n(CCC)nnn2)ccc(C)c1,training,0.0
O=C(Nc1cc(C(=O)Nc2sc(C)nn2)ccc1)C(C)C,training,0.0
O=C(Nc1ccc(N(CC)CC)cc1)c1cn(CC)nc1,training,0.0
N(=C(N)N)C(=N)N1CCOCC1,training,0.0
FC(F)(F)C=1C(=CNc2ccccc2)C(=O)NN=1,training,0.0
O=C(N1CCOCC1)c1noc(-c2occc2)c1,training,0.0
S(Cc1cc(C)ccc1)c1c2ncccc2ccc1,training,0.0
FC(F)(F)c1c(-c2nc(N3CCNCC3)ccn2)cccc1,training,0.0
O=C(OC)N1CCC2(CC1)CCN(Cc1c(OC)cccc1)CC2,training,0.0
O(N=C(C)c1c(C)nc(-c2ccccc2)s1)C(=O)NCC,training,0.0
O(C)c1c(OC)cc(C2N(c3noc(C)c3)C(=O)C3N2CCC3)cc1OC,training,0.0
O=C(Nc1cc(OC)cc(OC)c1)COC(=O)c1nn2C(C)=CC(C)=Nc2n1,training,0.0
S(=O)(=O)(CCc1sc(N)nn1)c1ccc(C)cc1,training,0.0
O(C)c1c(OC)ccc(C2=C(C)Oc3c(CN4CCN(CCO)CC4)c(O)ccc3C2=O)c1,training,0.0
S(=O)(=O)(CC)N1CCC(C(=O)N2CC(C(=O)OCC)CCC2)CC1,training,0.0
O=C1C(C(CCc2ccccc2)C=2C(=O)C(=O)c3c(C=2O)cccc3)=C(O)c2c(C1=O)cccc2,training,0.0
FC(F)(F)Oc1ccc(N2C(=C[N+](=O)[O-])SCC2=O)cc1,training,0.0
O=C(N(C)c1sc(-c2nccnc2)nn1)C,training,0.0
FC(F)(F)c1cc(C(F)(F)F)cc(C(=O)N2CCC3(CC2)CCN(Cc2c(OC)cccc2)CC3)c1,training,0.0
O(C)c1nc2N(C)C(=O)C(CCc3ccccc3)=Nc2cn1,training,0.0
Fc1cc(F)cc(C=2C(=O)N(Cc3cc(OC)ccc3)c3nc(N4CCOCC4)ncc3N=2)c1,training,0.0
S(=O)(=O)(OCC(=O)O)c1ccc(C)cc1,training,0.0
O=C(Nc1cc(C#N)ccc1)N1CCC2(CC1)CCN(C(=O)C)CC2,training,0.0
O=C(O)CC1OC(C)c2c(O)c3C(=O)C=C(C(=O)c3c(O)c2C1)C=1C(=O)c2c(O)c3c(c(O)c2C(=O)C=1)C(C)OC(CC(=O)O)C3,training,0.0
Clc1c(OC)cc2cc1N(C)C(=O)CC(OC(=O)C(C)C)C1(C)OC1C(C)C1OC(=O)NC(O)(C(OC)C=CC=C(C)C2)C1,training,0.0
O=C(C)C1(O)CC(OC2OC(C)C(O)C(N)C2)C=2C(=O)c3c(N)c4c(OC)cccc4c(O)c3C(=O)C=2C1,training,0.0
O=C(O)C=CC1=NC(=O)C(C)=C(C(=O)O)N1,training,0.0
O=[N+]([O-])c1cc(C=CC(=O)NCCN2CCOCC2)ccc1,training,0.0
O=C(O)C1CN(CCCN(C)C)C(=O)C1,training,0.0
O=C(NC(OC)C(=O)O)N,training,0.0
O=C(C=C1NC=Nc2n(C3C(O)C(O)C(CO)O3)cnc12)c1ccccc1,training,0.0
Fc1cc(NC(=O)N2CCC3(CC2)CCN(C(=O)c2nccnc2)CC3)ccc1,training,0.0
FC(F)(F)c1cc(C(F)(F)F)cc(CN2CCC3(CCN(C(=O)c4c(C)onc4C)CC3)CC2)c1,training,0.0
Clc1c([N+](=O)[O-])cc(C=NN2CCN(C3c4c(-c5c3cccc5)cccc4)CC2)cc1,training,0.0
O=C(O)C1(N)CCCCC1,training,0.0
S(=O)(=O)(O)c1ccc(-c2n(C)c3C(=O)N(CC=C)C(=O)N(C)c3n2)cc1,training,0.0
O=C(OC)COc1c(OC)cc(C2C(C(=O)C)=C(c3ccccc3)NC(=O)N2)cc1,training,0.0
S(=O)(=O)(N)c1cc(NC(=O)C=Cc2sccc2)c(C)cc1,training,0.0
Clc1cc(NC(=O)OCC#CC[N+](C)(C)C)ccc1,training,0.0
Clc1cc2N(C(=O)CCC(=O)O)CCOc2cc1,training,0.0
O=C(N)C(C#N)=Cc1c(OCC)cccc1,training,0.0
O=C1N(c2ccccc2)c2ncncc2N=C1c1ccccc1,training,0.0
Clc1ccc(C=2C(=O)N(CC3OCCC3)c3nc(Nc4ccccc4)ncc3N=2)cc1,training,0.0
Brc1c2c(CN(CCO)CC)csc2ccc1,training,0.0
Clc1ccc(Nc2scc(-c3c(C)nc(NC(=O)c4ccccc4)s3)n2)cc1,training,0.0
O=C(Cc1ccc(OC)cc1)N1CCN(c2ccc(C=3C(C)CC(=O)NN=3)cc2)CC1,training,0.0
S(=O)(=O)(N)c1ccc(CN)cc1,training,0.0
Clc1c(c(Cl)ccc1)C1=NOC(C(=O)NCCc2sccc2)C1,training,0.0
ClC(Cl)C(=O)NC(C(O)c1ccc(S(=O)(=O)C)cc1)CO,training,0.0
S(CCN)c1oc(c(-c2ccccc2)n1)-c1ccccc1,training,0.0
S(CC)c1sc(NC(=O)C(C(F)(F)F)C(F)(F)F)nn1,training,0.0
S(=O)(=O)(CCC)N1CC(C(=O)NCC2OCCC2)CCC1,training,0.0
O=C(O)CN1C(=O)C2(C(C#N)=C(N)OC3=C2C(=O)OC(C)=C3)c2c1cccc2,training,0.0
O=C(NCC1OCCC1)c1[nH]cc(C(=O)c2c(C)cccc2)c1,training,0.0
S(=O)(=O)(C)N1C(=O)C(C(C)C)C2N(C(=O)C=CCN3CCCCC3)CCC12,training,0.0
O=C(OCC(=O)NCCOC)C=Cc1nc2c(nc1)cccc2,training,0.0
Fc1cc(NC(=O)C23CC4(n5nc([N+](=O)[O-])nc5)CC(C2)CC(C3)C4)c(C)cc1,training,0.0
O(CC(O)CN(C)C)c1ccc(C(C)(C)c2ccc(OCC(O)CN(C)C)cc2)cc1,training,0.0
O=[N+]([O-])c1c(N2CCCCC2)ccc(-n2c(C)c(C=O)cc2C)c1,training,0.0
[As](=O)(O)(O)c1ccc(NN=C2C=CC(=O)C=C2)cc1,training,0.0
O(C)c1ccc(N2C(=O)C(c3ccccc3)=Nc3c2nc(N2CCNCC2)nc3)cc1,training,0.0
c1(-c2cc3c(cc2)cccc3)onc(-c2ccccc2)n1,training,0.0
S(Cc1ccc(C(=O)Nc2ccc(C)cc2)cc1)c1n(C)c(-c2ccncc2)nn1,training,0.0
O=C1N(CCCCN(C)C)CCc2c3c(n(C)c12)cccc3,training,0.0
O=C(Nc1ccc(OCC)cc1)N1CCC(C(=O)N)(N2CCCCC2)CC1,training,0.0
OCC1C(O)C(O)C(n2c3ncnc(NC)c3nc2)O1,training,0.0
O=C(NC(CO)CC)C1C=C2c3c4c(n(C)cc4CC2N(C)C1)ccc3,training,0.0
Fc1c(N2CC(C)NCC2)c(F)cc2C(=O)C(C(=O)O)=CN(CC)c12,training,0.0
O=C(O)COc1ccc(OCCCOc2c(CCC)c(O)c(C(=O)C)cc2)cc1,training,0.0
Oc1cc2c(CC(N)C)c[nH]c2cc1,training,0.0
O=C(N(CCC)CCC)C(NC(=O)c1ccccc1)CCC(=O)O,training,0.0
O=C(OCC)c1ncn2-c3c(C(=O)N4C(c12)CCC4)cc(OC)cc3,training,0.0
Brc1c(N)cc(OC)c(C(=O)NCCN(CC)CC)c1,training,0.0
O=C1N(C(=O)C(=CN(C)C)C(=O)N1C1CCCCC1)C1CCCCC1,training,0.0
Clc1c(N2CCN(CC)CC2)ccc(NC(=O)C(C)C)c1,training,0.0
O=C(NN)c1c[n+](CCc2ccccc2)ccc1,training,0.0
Clc1c(C(=O)N2CCN(C(=O)c3occc3)CC2)nn2c1N=CC=C2,training,0.0
O=C(N)CC(N)c1n[nH]nn1,training,0.0
O=C(Nc1ccccc1)N1C(C(=O)OC)SCC1C(=O)OC,training,0.0
O=C(O)c1c(CN2CC(C(=O)O)CCC2)cccc1,training,0.0
C(N1c2c(Sc3c1cccc3)cccc2)C1CN(C)CC1,training,0.0
[SH0](=O)(c1ccccc1)C1=Nn2nnnc2C=C1,training,0.0
O=C1N=C(N)NC=2NCC(C(O)C(O)C)NC1=2,training,0.0
Clc1c(Sc2c(OC)cnc(-c3ncccc3)n2)c(Cl)ccc1,training,0.0
O(C)c1c2OC3(C)NC(=O)C(=C(O)C)C(c2ccc1)C3,training,0.0
O=C(NNC=C1C=CC(=O)C=C1)c1c2c(sc1)cccc2,training,0.0
OCC1C(O)C(O)C(n2c3ncnc(NC4C(O)CCC4)c3nc2)O1,training,0.0
S(C)c1n(c(CC(OC)OC)nn1)-c1ccccc1,training,0.0
O(C)c1ccc(C=2C(=O)N(c3ccccc3)c3nc(N(C)C)ncc3N=2)cc1,training,0.0
Clc1cc2NC(=O)Oc2cc1,training,0.0
O=C1CCC(c2ccccc2)(c2ccccc2)CC1,training,0.0
S=C(NN=Cc1ccc(OCc2ccccc2)cc1)NCC=C,training,0.0
O=C(O)NCC(C)C,training,0.0
Clc1ccc(NC(=O)NC2CCCCC2)cc1,training,0.0
O=C(O)CN1C(=O)N(Cc2ccccc2)CC1,training,0.0
Oc1cc([N+](CC)(C)C)ccc1,training,0.0
O=C1C(=C(NCCO)C#N)C(=O)c2c1cccc2,training,0.0
Fc1c(F)cc(Cn2c(C(=O)N(C)C)cc3c2CC2C3C(C(=O)OC)(Cc3ccc(F)cc3)N(C(=O)c3ccccc3)C2)cc1F,training,0.0
O=C(Nc1ccc(C)cc1)c1c(N)n(-c2cc(C)cc(C)c2)nn1,training,0.0
O=C(N1CCOCC1)c1cc2C(=O)N(Cc3occc3)C(=O)c2cc1,training,0.0
O=C(OC1C[N+](C)(C)CCC1)C(O)(c1ccccc1)c1ccccc1,training,0.0
O(C)c1c(C(O)C(N)C)cc(OC)cc1,training,0.0
O=C(Nc1ccc(N2CCOCC2)cc1)CN(CC)CC1=NC(=O)c2c(N1)cccc2,training,0.0
S(=O)(=O)(Oc1c(OS(=O)(=O)C)ccc2C(C)=CC(=O)Oc12)C,training,0.0
O(C)c1ccc(CN(CC[N+](CCCCCCCCCCCCCCCC)(C)C)c2ncccn2)cc1,training,0.0
O(C1C(O)C(OC2C(O)C(NC)C(O)(C)CO2)C(N)CC1N)C1C(N)CCC(C(NC)C)O1,training,0.0
S(CCN(C)C)C=1N(c2ccccc2)C(O)=C(CCCC)C(=O)N=1,training,0.0
S(=O)(=O)(NNC=1C(=O)N=C2C=1C=CC=C2)c1ccc(C(=O)O)cc1,training,0.0
O=C(NCCOC)CCN1C(=O)Oc2c1cccc2,training,0.0
Clc1c(C(=O)NCCC=2N(CC)C(=S)NN=2)cccc1,training,0.0
O=[N+]([O-])c1c(NCC(C)C)cc(N2CCCC2)cc1,training,0.0
Clc1cc(N2CCN(CCCN3C(=O)N4C(=N3)C=CC=C4)CC2)ccc1,training,0.0
N(CC)(CC)C=1n2ncnc2N=C(C)C=1,training,0.0
CN1C(C)(C)CCCC1(C)C,training,0.0
O(CCCCCOc1ccc(C(=N)N)cc1)c1ccc(C(=N)N)cc1,training,0.0
O=C(O)c1c(-c2cc3c(cc2)cccc3)c2C(=O)c3c(C(=O)c2cc1)cccc3,training,0.0
O=C(N)c1ccc(-c2oc(-c3ccccc3)cn2)cc1,training,0.0
Brc1ccc(C(NC(=O)C)NC(=O)C)cc1,training,0.0
O=[N+]([O-])c1c(N2CCOCC2)ccc(C(=O)Nc2c(C(=O)OCC)c(C)c(C)s2)c1,training,0.0
O=C(N(C)C)c1ccc(-c2ncnc(Nc3ccccc3)c2)cc1,training,0.0
S(=O)(=O)(Nc1noc(C)c1)c1ccc(NC(=O)c2c(OC)cc3c(c2)cccc3)cc1,training,0.0
O=C(Nc1ccc(NC2=Nc3c(N4C(c5ccccc5)c5c(C)nn(-c6ccccc6)c5N=C24)cccc3)cc1)C,training,0.0
O=C1N(c2ccccc2)C(NCCCC)=NC1=Cc1occc1,training,0.0
Oc1c2nc(C=Cc3c[n+](C)ccc3)ccc2ccc1,training,0.0
O=C(O)C(NC(=O)C1(N)CCCC1)C,training,0.0
NC=1N=CN(CC=Cc2ccccc2)C2N=CNC=12,training,0.0
O=C(O)CC=CCC(=O)O,training,0.0
